station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km,station_name_roman,cluster_number
1131338,1131338,西千葉,,,11313,12,260-0033,千葉市中央区春日２丁目,140.103337,35.622639,0000-00-00,0000-00-00,0,1131338,685.0,2013.0,5.877372262773723,646.0,3.1591240875912407,"{0: 0, 1: 39, 2: 0, 3: 465, 4: 175, 5: 6}","{0: 0.0, 1: 0.05693430656934306, 2: 0.0, 3: 0.6788321167883211, 4: 0.25547445255474455, 5: 0.008759124087591242}",112849.30400000012,56.06026030799808,58430.51400000001,56.40011003861005,1036.0,278.895394198772,263.0166783246813,45946.20602063809,23789.78282520711,1.018510842516024,0.0,454.0,184.8445386368504,,0
1131406,1131327,市川,,,11314,12,272-0034,市川市市川１丁目,139.908142,35.728903,0000-00-00,0000-00-00,0,1131406,588.0,1399.0,4.758503401360544,483.0,2.816326530612245,"{0: 0, 1: 105, 2: 1, 3: 382, 4: 97, 5: 3}","{0: 0.0, 1: 0.17857142857142858, 2: 0.0017006802721088435, 3: 0.6496598639455783, 4: 0.1649659863945578, 5: 0.00510204081632653}",89398.24100000007,63.90153037884208,50145.05899999991,62.83841979949863,798.0,255.4624634110772,209.8441663733849,38839.95726271629,21786.0209184248,1.0354670132431405,0.0,319.0,138.59273100022727,,0
1131407,1131331,船橋,,,11314,12,273-0005,船橋市本町７丁目,139.984707,35.701865,0000-00-00,0000-00-00,0,1131407,849.0,2023.0,4.765606595995289,664.0,2.706713780918728,"{0: 0, 1: 185, 2: 4, 3: 539, 4: 117, 5: 4}","{0: 0.0, 1: 0.21790341578327443, 2: 0.004711425206124852, 3: 0.6348645465253239, 4: 0.13780918727915195, 5: 0.004711425206124852}",108981.51700000008,53.87123924864067,60400.57900000002,54.562401987353226,1107.0,340.39715156320005,266.2234495146818,43694.93281488397,24216.94351515671,1.036413961029347,0.0,388.0,155.56430483689238,,0
1131408,1131333,津田沼,,,11314,12,275-0016,習志野市津田沼１丁目,140.020179,35.691367,0000-00-00,0000-00-00,0,1131408,721.0,1815.0,5.034674063800278,577.0,2.694868238557559,"{0: 0, 1: 144, 2: 1, 3: 509, 4: 65, 5: 2}","{0: 0.0, 1: 0.19972260748959778, 2: 0.0013869625520110957, 3: 0.7059639389736477, 4: 0.09015256588072122, 5: 0.0027739251040221915}",105338.94200000042,58.03798457300299,54139.8860000001,58.15240171858228,931.0,290.15154957479064,232.2017255265661,42391.48023837603,21787.47824785373,1.0610187593194669,0.0,365.0,146.88670678890236,,0
1131409,1131337,稲毛,,,11314,12,263-0031,千葉市稲毛区稲毛東３丁目,140.09256,35.637264,0000-00-00,0000-00-00,0,1131409,617.0,1762.0,5.711507293354943,564.0,3.0291734197730955,"{0: 0, 1: 53, 2: 1, 3: 439, 4: 123, 5: 1}","{0: 0.0, 1: 0.08589951377633712, 2: 0.0016207455429497568, 3: 0.7115072933549432, 4: 0.1993517017828201, 5: 0.0016207455429497568}",107284.78599999986,60.88807377979561,55911.10000000006,61.576101321585966,908.0,268.7461908475114,245.66102372446747,46729.94744471699,24353.15259496647,1.0578396408785733,0.0022701475595913,404.0,175.96995316433487,,0
1131411,1131411,東千葉,,,11314,12,260-0017,千葉市中央区要町１丁目,140.122261,35.617014,0000-00-00,0000-00-00,0,1131411,742.0,1932.0,5.2075471698113205,671.0,3.0849056603773586,"{0: 0, 1: 71, 2: 1, 3: 469, 4: 197, 5: 3, 6: 1}","{0: 0.0, 1: 0.09568733153638814, 2: 0.0013477088948787063, 3: 0.6320754716981132, 4: 0.26549865229110514, 5: 0.004043126684636119, 6: 0.0013477088948787063}",113621.215,58.81015269151138,65038.90200000004,59.28796900638108,1097.0,303.2654018223522,274.24674477466084,46438.52213277476,26582.275942202963,1.0371965925564277,0.0010351966873706,449.0,183.5123523156821,,0
1131413,1131413,四街道,,,11314,12,284-0005,四街道市四街道１丁目,140.165023,35.662756,0000-00-00,0000-00-00,0,1131413,481.0,1354.0,5.62993762993763,447.0,3.0228690228690227,"{0: 0, 1: 34, 2: 0, 3: 370, 4: 75, 5: 2}","{0: 0.0, 1: 0.07068607068607069, 2: 0.0, 3: 0.7692307692307693, 4: 0.15592515592515593, 5: 0.004158004158004158}",98033.73799999984,72.40305612998512,49454.23500000006,72.19596350364972,685.0,196.7278356043951,182.8219179109452,40095.561523801065,20226.662397133336,1.0597941450280708,0.0,342.0,139.87717209293788,,0
1131415,1131415,佐倉,,,11314,12,285-0812,佐倉市六崎,140.226722,35.709743,0000-00-00,0000-00-00,0,1131415,449.0,1263.0,5.625835189309577,407.0,2.9621380846325165,"{0: 0, 1: 42, 2: 0, 3: 341, 4: 65, 5: 1}","{0: 0.0, 1: 0.0935412026726058, 2: 0.0, 3: 0.7594654788418709, 4: 0.1447661469933185, 5: 0.0022271714922048997}",92125.96900000016,72.94217656373726,46800.93699999992,73.01238221528848,641.0,194.834514619223,176.60945979960746,39976.210365123865,20308.324819865964,1.0709311869815243,0.0015835312747426,332.0,144.06471905029406,,0
1131431,1131431,銚子,,,11314,12,288-0044,銚子市西芝町１丁目,140.827557,35.729449,0000-00-00,0000-00-00,0,1131431,500.0,1492.0,5.968,464.0,3.106,"{0: 0, 1: 36, 2: 0, 3: 340, 4: 123, 5: 1}","{0: 0.0, 1: 0.072, 2: 0.0, 3: 0.68, 4: 0.246, 5: 0.002}",97625.13800000012,65.43239812332448,49158.752000000015,65.37068085106385,752.0,225.7414914215816,209.4881040392277,44076.08850471549,22194.33998580732,1.0239121724895874,0.0,354.0,159.82497592647977,,0
1132009,1132009,松戸,,,11320,12,271-0092,松戸市松戸,139.900779,35.784472,0000-00-00,0000-00-00,0,1132009,512.0,1360.0,5.3125,474.0,3.060546875,"{0: 0, 1: 38, 2: 4, 3: 366, 4: 99, 5: 3, 6: 2}","{0: 0.0, 1: 0.07421875, 2: 0.0078125, 3: 0.71484375, 4: 0.193359375, 5: 0.005859375, 6: 0.00390625}",91907.713,67.57920073529412,51083.977000000006,67.66089668874173,755.0,217.0318188299228,200.92398852613945,38958.785384547926,21654.00086206239,1.0429928543675764,0.0044117647058823,363.0,153.87216842824603,,0
1132010,1132010,北松戸,,,11320,12,271-0064,松戸市上本郷,139.911528,35.800459,0000-00-00,0000-00-00,0,1132010,377.0,958.0,5.082228116710875,352.0,3.0848806366047747,"{0: 0, 1: 25, 2: 2, 3: 266, 4: 84}","{0: 0.0, 1: 0.06631299734748011, 2: 0.005305039787798408, 3: 0.7055702917771883, 4: 0.22281167108753316}",58648.08100000017,61.21929123173296,34365.05000000001,62.36851179673323,551.0,282.0259216633177,263.3239374681375,43873.419357586106,25707.78487866313,1.0257391872126784,0.0,259.0,193.7525562620671,,0
1132011,1132011,馬橋,,,11320,12,271-0051,松戸市馬橋,139.917305,35.811682,0000-00-00,0000-00-00,0,1132011,530.0,1509.0,5.694339622641509,510.0,3.169811320754717,"{0: 0, 1: 20, 2: 0, 3: 383, 4: 125, 5: 1, 6: 1}","{0: 0.0, 1: 0.03773584905660377, 2: 0.0, 3: 0.7226415094339622, 4: 0.2358490566037736, 5: 0.0018867924528301887, 6: 0.0018867924528301887}",102516.01,67.93638833664679,55209.70600000003,69.44617106918243,795.0,217.47913920977768,209.2723792395974,42066.21435853011,22654.640258311138,1.0296581219626624,0.001325381047051,389.0,159.62148142000663,,0
1132012,1130519,新松戸,,,11320,12,270-0017,松戸市幸谷,139.921076,35.825467,0000-00-00,0000-00-00,0,1132012,584.0,1650.0,5.6506849315068495,534.0,3.041095890410959,"{0: 0, 1: 50, 2: 7, 3: 399, 4: 125, 5: 3}","{0: 0.0, 1: 0.08561643835616438, 2: 0.011986301369863013, 3: 0.6832191780821918, 4: 0.21404109589041095, 5: 0.005136986301369863}",111519.81900000038,67.58776909090932,57808.52299999999,67.61230760233917,855.0,245.9566546966571,224.89872193153235,46967.537009617794,24346.55981170335,1.0581040066093028,0.0012121212121212,410.0,172.67504867402295,,0
1132013,1132013,北小金,,,11320,12,270-0014,松戸市小金,139.931303,35.833436,0000-00-00,0000-00-00,0,1132013,522.0,1430.0,5.478927203065134,479.0,2.9808429118773945,"{0: 0, 1: 43, 2: 4, 3: 397, 4: 76, 5: 2}","{0: 0.0, 1: 0.08237547892720307, 2: 0.007662835249042145, 3: 0.7605363984674329, 4: 0.14559386973180077, 5: 0.0038314176245210726}",99563.90999999984,69.62511188811177,52183.08499999998,70.23295423956928,743.0,209.6886896632732,192.4154834266434,39995.068631517286,20962.074169036783,1.0550683264904324,0.0027972027972027,361.0,145.01459189356632,,0
1132014,1132014,南柏,,,11320,12,277-0855,柏市南柏１,139.954111,35.844655,0000-00-00,0000-00-00,0,1132014,505.0,1366.0,5.40990099009901,455.0,2.936633663366337,"{0: 0, 1: 50, 2: 0, 3: 388, 4: 66, 5: 1}","{0: 0.0, 1: 0.09900990099009901, 2: 0.0, 3: 0.7683168316831683, 4: 0.1306930693069307, 5: 0.0019801980198019802}",91062.53299999997,66.66364055636893,47295.920999999966,67.56560142857138,700.0,205.7170595754401,185.34903387490152,37095.28025000292,19266.49068917288,1.0474256918379703,0.0,314.0,127.9112013993826,,0
1132015,1132015,柏,,,11320,12,277-0005,柏市柏１,139.971148,35.862316,0000-00-00,0000-00-00,0,1132015,643.0,1614.0,5.020217729393468,573.0,2.962674961119751,"{0: 0, 1: 70, 2: 0, 3: 459, 4: 112, 5: 2}","{0: 0.0, 1: 0.1088646967340591, 2: 0.0, 3: 0.713841368584759, 4: 0.17418351477449456, 5: 0.003110419906687403}",103827.00299999995,64.32899814126391,58560.279,64.70749060773481,905.0,257.863232098132,229.7910295369045,41637.89513630238,23484.514487571327,1.042585924534358,0.0012391573729863,392.0,157.2043343428736,,0
1132017,1132017,我孫子,,,11320,12,270-1151,我孫子市本町２丁目,140.010466,35.87279,0000-00-00,0000-00-00,0,1132017,575.0,1525.0,5.304347826086956,488.0,2.803478260869565,"{0: 0, 1: 87, 2: 5, 3: 417, 4: 66}","{0: 0.0, 1: 0.15130434782608695, 2: 0.008695652173913044, 3: 0.7252173913043478, 4: 0.11478260869565217}",100585.01799999994,65.95738885245898,52210.952,66.93711794871794,780.0,245.76252321210225,208.5775849174016,42991.35273219949,22315.644004914702,1.0535988439121895,0.0,365.0,156.00577560420405,,0
1132018,1132018,天王台,,,11320,12,270-1176,我孫子市柴崎台１,140.04121,35.872558,0000-00-00,0000-00-00,0,1132018,627.0,1882.0,6.003189792663477,581.0,3.145135566188198,"{0: 0, 1: 46, 2: 2, 3: 395, 4: 183, 5: 1}","{0: 0.0, 1: 0.0733652312599681, 2: 0.003189792663476874, 3: 0.6299840510366826, 4: 0.291866028708134, 5: 0.001594896331738437}",123067.03099999964,65.39162114771501,61948.39500000005,65.4154118268216,947.0,260.39492956999567,241.29099534316984,51110.097080755,25727.34920733538,1.0206500277460742,0.0,473.0,196.4382802019265,,0
1132402,1132402,本千葉,,,11324,12,260-0854,千葉市中央区長洲町１丁目,140.120987,35.601202,0000-00-00,0000-00-00,0,1132402,576.0,1520.0,5.277777777777778,531.0,3.092013888888889,"{0: 0, 1: 45, 2: 2, 3: 387, 4: 139, 5: 3}","{0: 0.0, 1: 0.078125, 2: 0.003472222222222222, 3: 0.671875, 4: 0.24131944444444445, 5: 0.005208333333333333}",96100.62899999988,63.2240980263157,54851.64699999996,64.37986737089197,852.0,244.1869898535324,225.1098812712252,40740.49187246709,23253.573905275225,1.0359462780066266,0.0006578947368421,405.0,171.69397724076495,,0
1132403,1132403,蘇我,,,11324,12,260-0834,千葉市中央区今井２丁目,140.130767,35.582065,0000-00-00,0000-00-00,0,1132403,591.0,1624.0,5.495769881556684,561.0,3.201353637901861,"{0: 0, 1: 30, 2: 1, 3: 383, 4: 174, 5: 3}","{0: 0.0, 1: 0.050761421319796954, 2: 0.001692047377326565, 3: 0.6480541455160744, 4: 0.29441624365482233, 5: 0.005076142131979695}",100463.84199999974,61.86197167487669,57189.62900000001,63.33292248062016,903.0,255.1778983172259,242.22470550924487,43377.58385521791,24692.94303513008,1.0234208340250617,0.0,419.0,180.9129262181348,,0
1132404,1132404,鎌取,,,11324,12,266-0011,千葉市緑区鎌取町,140.178583,35.562795,0000-00-00,0000-00-00,0,1132404,469.0,1283.0,5.471215351812367,423.0,2.9509594882729213,"{0: 0, 1: 46, 2: 0, 3: 356, 4: 65, 5: 2}","{0: 0.0, 1: 0.09808102345415778, 2: 0.0, 3: 0.7590618336886994, 4: 0.13859275053304904, 5: 0.0042643923240938165}",92367.51700000008,71.993388152767,49249.81500000007,73.837803598201,667.0,217.52849513389432,196.1930777007192,42841.29418393266,22842.725250688083,1.1198651777728654,0.0031176929072486,298.0,138.21639989317805,,0
1132405,1132405,誉田,,,11324,12,266-0005,千葉市緑区誉田町２丁目,140.213748,35.546996,0000-00-00,0000-00-00,0,1132405,594.0,1540.0,5.185185185185185,478.0,2.7003367003367003,"{0: 0, 1: 116, 2: 0, 3: 424, 4: 54}","{0: 0.0, 1: 0.19528619528619529, 2: 0.0, 3: 0.7138047138047138, 4: 0.09090909090909091}",94259.63999999972,61.20755844155826,47624.58599999997,61.214120822622064,778.0,280.2632282149627,225.531688698236,44473.92423700361,22470.404401954725,1.0920995423278477,0.0,325.0,153.3426753701395,,0
1132406,1132406,土気,,,11324,12,267-0061,千葉市緑区土気町,140.269783,35.530866,0000-00-00,0000-00-00,0,1132406,641.0,1795.0,5.600624024960998,572.0,2.8923556942277693,"{0: 0, 1: 69, 2: 2, 3: 500, 4: 69, 5: 1}","{0: 0.0, 1: 0.10764430577223089, 2: 0.0031201248049922, 3: 0.7800312012480499, 4: 0.10764430577223089, 5: 0.0015600624024961}",112759.7680000002,62.81881225626753,57601.46299999998,63.71843252212388,904.0,276.2087082257923,246.4764135805822,48588.50212031215,24820.632897263284,1.0977529708479976,0.0011142061281337,395.0,170.20661427330415,,0
1132411,1132411,茂原,,,11324,12,297-0022,茂原市町保,140.304121,35.426733,0000-00-00,0000-00-00,0,1132411,499.0,1326.0,5.3146292585170345,430.0,2.895791583166333,"{0: 0, 1: 69, 2: 0, 3: 347, 4: 80, 5: 3}","{0: 0.0, 1: 0.13827655310621242, 2: 0.0, 3: 0.6953907815631263, 4: 0.16032064128256512, 5: 0.006012024048096192}",91589.4499999999,69.07198340874804,46882.32599999997,69.14797345132739,678.0,203.53616219601068,175.39188325507934,37358.24679487653,19122.74290353155,1.0380675885453934,0.0,333.0,135.8267374975382,,0
1132502,1132402,本千葉,,,11325,12,260-0854,千葉市中央区長洲町１丁目,140.120987,35.601202,0000-00-00,0000-00-00,0,1132502,576.0,1520.0,5.277777777777778,531.0,3.092013888888889,"{0: 0, 1: 45, 2: 2, 3: 387, 4: 139, 5: 3}","{0: 0.0, 1: 0.078125, 2: 0.003472222222222222, 3: 0.671875, 4: 0.24131944444444445, 5: 0.005208333333333333}",96100.62899999988,63.2240980263157,54851.64699999996,64.37986737089197,852.0,244.1869898535324,225.1098812712252,40740.49187246709,23253.573905275225,1.0359462780066266,0.0006578947368421,405.0,171.69397724076495,,0
1132503,1132403,蘇我,,,11325,12,260-0834,千葉市中央区今井２丁目,140.130767,35.582065,0000-00-00,0000-00-00,0,1132503,591.0,1624.0,5.495769881556684,561.0,3.201353637901861,"{0: 0, 1: 30, 2: 1, 3: 383, 4: 174, 5: 3}","{0: 0.0, 1: 0.050761421319796954, 2: 0.001692047377326565, 3: 0.6480541455160744, 4: 0.29441624365482233, 5: 0.005076142131979695}",100463.84199999974,61.86197167487669,57189.62900000001,63.33292248062016,903.0,255.1778983172259,242.22470550924487,43377.58385521791,24692.94303513008,1.0234208340250617,0.0,419.0,180.9129262181348,,0
1132504,1132504,浜野,,,11325,12,260-0825,千葉市中央区村田町,140.132089,35.551876,0000-00-00,0000-00-00,0,1132504,644.0,1625.0,5.046583850931677,517.0,2.737577639751553,"{0: 0, 1: 127, 2: 3, 3: 426, 4: 88}","{0: 0.0, 1: 0.1972049689440994, 2: 0.004658385093167702, 3: 0.6614906832298136, 4: 0.13664596273291926}",103497.5889999997,63.69082399999981,56068.49800000002,66.43186966824648,844.0,267.72574288680033,214.9288960752729,43026.34922673549,23308.975589436464,1.0772345489136512,0.0036923076923076,317.0,131.7842554271983,,0
1132505,1132505,八幡宿,,,11325,12,290-0062,市原市八幡,140.120072,35.536189,0000-00-00,0000-00-00,0,1132505,565.0,1429.0,5.058407079646018,450.0,2.7876106194690267,"{0: 0, 1: 115, 2: 1, 3: 341, 4: 106, 5: 1, 6: 1}","{0: 0.0, 1: 0.20353982300884957, 2: 0.0017699115044247787, 3: 0.6035398230088496, 4: 0.18761061946902655, 5: 0.0017699115044247787, 6: 0.0017699115044247787}",87696.766,61.36932540237929,46426.85500000002,61.98512016021364,749.0,257.3116698640059,204.9384981217746,39938.76336483713,21143.66652492757,1.028414824250098,0.0,288.0,131.16063879793575,,0
1132506,1132506,五井,,,11325,12,290-0056,市原市五井,140.089522,35.512985,0000-00-00,0000-00-00,0,1132506,609.0,1638.0,5.379310344827586,563.0,3.064039408866995,"{0: 0, 1: 46, 2: 0, 3: 438, 4: 121, 5: 2, 6: 2}","{0: 0.0, 1: 0.0755336617405583, 2: 0.0, 3: 0.7192118226600985, 4: 0.1986863711001642, 5: 0.003284072249589491, 6: 0.003284072249589491}",109664.2869999998,66.95011416361403,60469.07400000005,67.94277977528095,890.0,244.12043138223268,225.681121294248,43959.43029501629,24239.304483028183,1.0420212415021934,0.0012210012210012,430.0,172.36746386594425,,0
1132511,1132511,木更津,,,11325,12,292-0831,木更津市富士見１丁目,139.92611,35.381668,0000-00-00,0000-00-00,0,1132511,454.0,1283.0,5.651982378854625,418.0,3.1277533039647576,"{0: 0, 1: 36, 2: 1, 3: 287, 4: 129, 5: 1}","{0: 0.0, 1: 0.07929515418502203, 2: 0.0022026431718061676, 3: 0.6321585903083701, 4: 0.2841409691629956, 5: 0.0022026431718061676}",94088.55499999996,73.33480514419327,50372.07800000004,73.96780910425849,681.0,191.5243267116378,176.33737569485595,39692.174334021794,21249.95225554209,1.0311105990076814,0.0015588464536243,348.0,146.80719316222456,,0
1132512,1132512,君津,,,11325,12,299-1144,君津市東坂田１丁目,139.895697,35.333619,0000-00-00,0000-00-00,0,1132512,565.0,1561.0,5.525663716814159,528.0,3.1238938053097347,"{0: 0, 1: 37, 2: 4, 3: 380, 4: 140, 5: 4}","{0: 0.0, 1: 0.06548672566371681, 2: 0.007079646017699115, 3: 0.672566371681416, 4: 0.24778761061946902, 5: 0.007079646017699115}",110905.43899999993,71.04768673926964,61140.85300000004,73.1349916267943,836.0,229.0404016779336,214.04129572734328,44958.98459615494,24785.354920445134,1.0428327469521292,0.0,402.0,162.96325924695452,,0
1132610,1130524,西船橋,,,11326,12,273-0031,船橋市西船４丁目,139.959536,35.707283,0000-00-00,0000-00-00,0,1132610,690.0,1668.0,4.834782608695652,526.0,2.630434782608696,"{0: 0, 1: 164, 2: 2, 3: 455, 4: 64, 5: 4, 6: 1}","{0: 0.0, 1: 0.23768115942028986, 2: 0.002898550724637681, 3: 0.6594202898550725, 4: 0.0927536231884058, 5: 0.005797101449275362, 6: 0.0014492753623188406}",98711.53600000008,59.17957793764992,51639.8549999999,59.22001720183475,872.0,275.89522753448324,210.3201299755626,39469.6256304324,20648.100789960423,1.0372476854925057,0.001199040767386,310.0,123.95292831259393,,0
1132618,1132403,蘇我,,,11326,12,260-0834,千葉市中央区今井２丁目,140.130767,35.582065,0000-00-00,0000-00-00,0,1132618,591.0,1624.0,5.495769881556684,561.0,3.201353637901861,"{0: 0, 1: 30, 2: 1, 3: 383, 4: 174, 5: 3}","{0: 0.0, 1: 0.050761421319796954, 2: 0.001692047377326565, 3: 0.6480541455160744, 4: 0.29441624365482233, 5: 0.005076142131979695}",100463.84199999974,61.86197167487669,57189.62900000001,63.33292248062016,903.0,255.1778983172259,242.22470550924487,43377.58385521791,24692.94303513008,1.0234208340250617,0.0,419.0,180.9129262181348,,0
1132701,1131415,佐倉,,,11327,12,285-0812,佐倉市六崎,140.226722,35.709743,0000-00-00,0000-00-00,0,1132701,449.0,1263.0,5.625835189309577,407.0,2.9621380846325165,"{0: 0, 1: 42, 2: 0, 3: 341, 4: 65, 5: 1}","{0: 0.0, 1: 0.0935412026726058, 2: 0.0, 3: 0.7594654788418709, 4: 0.1447661469933185, 5: 0.0022271714922048997}",92125.96900000016,72.94217656373726,46800.93699999992,73.01238221528848,641.0,194.834514619223,176.60945979960746,39976.210365123865,20308.324819865964,1.0709311869815243,0.0015835312747426,332.0,144.06471905029406,,0
1132702,1132702,酒々井,,,11327,12,285-0927,印旛郡酒々井町酒々井,140.275271,35.731737,0000-00-00,0000-00-00,0,1132702,403.0,1205.0,5.98014888337469,380.0,3.1215880893300247,"{0: 0, 1: 23, 2: 4, 3: 278, 4: 97, 5: 1}","{0: 0.0, 1: 0.05707196029776675, 2: 0.009925558312655087, 3: 0.6898263027295285, 4: 0.24069478908188585, 5: 0.0024813895781637717}",91227.6390000001,75.70758423236522,46802.60600000001,76.85156978653532,609.0,187.1447947030659,176.46407440983884,42364.21283349982,21734.154073048343,1.05129779591656,0.0008298755186721,315.0,146.27943010289272,,0
1132719,1131431,銚子,,,11327,12,288-0044,銚子市西芝町１丁目,140.827557,35.729449,0000-00-00,0000-00-00,0,1132719,500.0,1492.0,5.968,464.0,3.106,"{0: 0, 1: 36, 2: 0, 3: 340, 4: 123, 5: 1}","{0: 0.0, 1: 0.072, 2: 0.0, 3: 0.68, 4: 0.246, 5: 0.002}",97625.13800000012,65.43239812332448,49158.752000000015,65.37068085106385,752.0,225.7414914215816,209.4881040392277,44076.08850471549,22194.33998580732,1.0239121724895874,0.0,354.0,159.82497592647977,,0
1132720,1132017,我孫子,,,11327,12,270-1151,我孫子市本町２丁目,140.010466,35.87279,0000-00-00,0000-00-00,0,1132720,575.0,1525.0,5.304347826086956,488.0,2.803478260869565,"{0: 0, 1: 87, 2: 5, 3: 417, 4: 66}","{0: 0.0, 1: 0.15130434782608695, 2: 0.008695652173913044, 3: 0.7252173913043478, 4: 0.11478260869565217}",100585.01799999994,65.95738885245898,52210.952,66.93711794871794,780.0,245.76252321210225,208.5775849174016,42991.35273219949,22315.644004914702,1.0535988439121895,0.0,365.0,156.00577560420405,,0
1132721,1132721,東我孫子,,,11327,12,270-1137,我孫子市岡発戸,140.047754,35.868945,0000-00-00,0000-00-00,0,1132721,562.0,1601.0,5.697508896797153,480.0,2.934163701067616,"{0: 0, 1: 82, 2: 2, 3: 350, 4: 127, 5: 1}","{0: 0.0, 1: 0.14590747330960854, 2: 0.0035587188612099642, 3: 0.6227758007117438, 4: 0.22597864768683273, 5: 0.0017793594306049821}",96170.1239999999,60.068784509681386,48205.648999999954,60.03194146948936,803.0,275.96970108501057,235.7036592896888,47224.27112738145,23671.34972444649,1.0298852789471435,0.0,373.0,183.16138523969565,,0
1132722,1132722,湖北,,,11327,12,270-1122,我孫子市中里,140.077959,35.867165,0000-00-00,0000-00-00,0,1132722,499.0,1387.0,5.559118236472946,431.0,2.869739478957916,"{0: 0, 1: 68, 2: 0, 3: 360, 4: 71}","{0: 0.0, 1: 0.13627254509018036, 2: 0.0, 3: 0.7214428857715431, 4: 0.14228456913827656}",91780.63300000023,66.17204974765698,45948.29999999998,66.20792507204608,694.0,223.5562792950657,193.0916961446359,41118.51067099394,20585.232440748423,1.0378364101252109,0.0,338.0,151.42689860066574,,0
1132723,1132723,新木,,,11327,12,270-1112,我孫子市新木,140.107048,35.862352,0000-00-00,0000-00-00,0,1132723,405.0,1212.0,5.985185185185185,368.0,3.108641975308642,"{0: 0, 1: 37, 2: 0, 3: 250, 4: 118}","{0: 0.0, 1: 0.09135802469135802, 2: 0.0, 3: 0.6172839506172839, 4: 0.291358024691358}",81020.41000000016,66.84852310231037,40510.20499999999,66.84852310231021,606.0,216.22010200367785,196.46666058605783,43254.91682612304,21627.45841306147,1.0745535441394336,0.0016501650165016,315.0,168.17119044730498,,0
1132811,1131413,四街道,,,11328,12,284-0005,四街道市四街道１丁目,140.165023,35.662756,0000-00-00,0000-00-00,0,1132811,481.0,1354.0,5.62993762993763,447.0,3.0228690228690227,"{0: 0, 1: 34, 2: 0, 3: 370, 4: 75, 5: 2}","{0: 0.0, 1: 0.07068607068607069, 2: 0.0, 3: 0.7692307692307693, 4: 0.15592515592515593, 5: 0.004158004158004158}",98033.73799999984,72.40305612998512,49454.23500000006,72.19596350364972,685.0,196.7278356043951,182.8219179109452,40095.561523801065,20226.662397133336,1.0597941450280708,0.0,342.0,139.87717209293788,,0
1133001,1132511,木更津,,,11330,12,292-0831,木更津市富士見１丁目,139.92611,35.381668,0000-00-00,0000-00-00,0,1133001,454.0,1283.0,5.651982378854625,418.0,3.1277533039647576,"{0: 0, 1: 36, 2: 1, 3: 287, 4: 129, 5: 1}","{0: 0.0, 1: 0.07929515418502203, 2: 0.0022026431718061676, 3: 0.6321585903083701, 4: 0.2841409691629956, 5: 0.0022026431718061676}",94088.55499999996,73.33480514419327,50372.07800000004,73.96780910425849,681.0,191.5243267116378,176.33737569485595,39692.174334021794,21249.95225554209,1.0311105990076814,0.0015588464536243,348.0,146.80719316222456,,0
1133002,1133002,祇園,,,11330,12,292-0052,木更津市祇園,139.948111,35.391528,0000-00-00,0000-00-00,0,1133002,434.0,1300.0,5.990783410138249,417.0,3.172811059907834,"{0: 0, 1: 17, 2: 0, 3: 308, 4: 109}","{0: 0.0, 1: 0.03917050691244239, 2: 0.0, 3: 0.7096774193548387, 4: 0.2511520737327189}",92269.17599999998,70.97628923076921,47532.59300000002,72.4582210365854,656.0,187.5335229441097,180.1877397873128,39869.962291313575,20539.06594460492,1.0230793017623296,0.0,310.0,133.95251638864977,,0
1133103,1133103,東金,,,11331,12,283-0802,東金市東金,140.363743,35.560172,0000-00-00,0000-00-00,0,1133103,466.0,1309.0,5.618025751072961,427.0,3.0085836909871246,"{0: 0, 1: 39, 2: 2, 3: 341, 4: 84}","{0: 0.0, 1: 0.08369098712446352, 2: 0.004291845493562232, 3: 0.7317596566523605, 4: 0.18025751072961374}",90656.0390000003,69.2559503437741,46580.30299999996,70.04556842105258,665.0,203.48636809708515,186.4563930846681,39586.41227935143,20340.035798995177,1.060375057803783,0.0,342.0,149.3397808781183,,0
2100413,2100413,川間,,,21004,12,270-0235,野田市尾崎８３２,139.83385,35.979172,0000-00-00,0000-00-00,0,2100413,649.0,1884.0,5.805855161787365,600.0,3.024653312788906,"{0: 0, 1: 49, 2: 0, 3: 488, 4: 110, 5: 2}","{0: 0.0, 1: 0.07550077041602465, 2: 0.0, 3: 0.7519260400616333, 4: 0.1694915254237288, 5: 0.0030816640986132513}",113024.18700000024,59.99160668789821,56887.387000000046,59.81849316508943,951.0,321.6628923510654,297.3770961643132,56018.00754398731,28195.009924059188,1.0307262535122248,0.0,405.0,200.7295399109114,,0
2100421,2100421,初石,,,21004,12,270-0121,流山市西初石３-１００,139.917861,35.883783,0000-00-00,0000-00-00,0,2100421,655.0,1858.0,5.673282442748092,597.0,2.9725190839694657,"{0: 0, 1: 58, 2: 0, 3: 499, 4: 98}","{0: 0.0, 1: 0.08854961832061069, 2: 0.0, 3: 0.7618320610687023, 4: 0.14961832061068703}",113106.2480000002,60.87526803014005,56553.124000000105,60.87526803014005,929.0,269.5840780145316,245.71251080103107,46552.12761032521,23276.063805162605,1.0808098096586742,0.0010764262648008,371.0,152.69571441739117,,0
