station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km,station_name_roman,cluster_number
1131403,1131403,馬喰町,,,11314,13,103-0002,中央区日本橋馬喰町１丁目,139.78238,35.693365,0000-00-00,0000-00-00,0,1131403,1136.0,2270.0,3.996478873239437,1123.0,3.409330985915493,"{0: 0, 1: 13, 2: 0, 3: 641, 4: 475, 5: 5, 6: 2}","{0: 0.0, 1: 0.011443661971830986, 2: 0.0, 3: 0.5642605633802817, 4: 0.41813380281690143, 5: 0.0044014084507042256, 6: 0.0017605633802816902}",109442.83300000012,48.21270176211459,90337.05199999997,48.43809758713135,1865.0,455.8664760450764,450.64969418892673,43918.41426769353,36251.437985511264,1.0055723531874352,0.0,556.0,223.11774707840004,,3
1131404,1131322,錦糸町,,,11314,13,130-0022,墨田区江東橋３丁目,139.814136,35.696802,0000-00-00,0000-00-00,0,1131404,783.0,2021.0,5.1621966794380585,766.0,3.3448275862068964,"{0: 0, 1: 17, 2: 4, 3: 456, 4: 304, 5: 2}","{0: 0.0, 1: 0.021711366538952746, 2: 0.005108556832694764, 3: 0.5823754789272031, 4: 0.388250319284802, 5: 0.002554278416347382}",111655.8050000002,55.24780059376557,70098.94100000005,55.76685839299925,1257.0,328.24935440552906,321.122612355856,46808.36003432913,29386.886497779426,1.0123945554181628,0.0,501.0,210.0292804050703,,3
1131701,1130620,八王子,,,11317,13,192-0083,東京都八王子市旭町1-1,139.338998,35.655555,0000-00-00,0000-00-00,0,1131701,775.0,2229.0,5.752258064516129,732.0,3.16,"{0: 0, 1: 43, 2: 3, 3: 530, 4: 187, 5: 10, 6: 2}","{0: 0.0, 1: 0.05548387096774193, 2: 0.003870967741935484, 3: 0.6838709677419355, 4: 0.24129032258064517, 5: 0.012903225806451613, 6: 0.0025806451612903226}",123065.53000000004,55.21109466128311,65108.07599999989,55.31697196261673,1177.0,314.3447388880168,296.9036759561656,49916.1314760844,26408.23374157564,1.0229085027295586,0.0,493.0,199.96381454424807,,3
1131902,1131902,尾久,,,11319,13,114-0011,北区昭和町１丁目,139.753846,35.74683,0000-00-00,0000-00-00,0,1131902,781.0,2237.0,5.728553137003841,751.0,3.148527528809219,"{0: 0, 1: 30, 2: 1, 3: 574, 4: 175, 5: 1}","{0: 0.0, 1: 0.03841229193341869, 2: 0.0012804097311139564, 3: 0.734955185659411, 4: 0.22407170294494239, 5: 0.0012804097311139564}",116937.719,52.274349128296834,62939.16199999999,52.84564399664147,1191.0,316.0353979962079,303.89575402708346,47319.40917405088,25468.633946501668,1.0211934041381747,0.0,389.0,157.41071679964773,,3
1131903,1131903,赤羽,,,11319,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1131903,865.0,2187.0,5.05664739884393,822.0,3.13757225433526,"{0: 0, 1: 43, 2: 8, 3: 606, 4: 203, 5: 5}","{0: 0.0, 1: 0.04971098265895954, 2: 0.009248554913294798, 3: 0.7005780346820809, 4: 0.23468208092485549, 5: 0.005780346820809248}",112179.32800000008,51.29370278920899,66332.67799999993,50.6743147440794,1309.0,352.72917527682506,335.1946613613297,45744.41832202135,27049.09919635049,1.0290227879887786,0.0,465.0,189.61741792337995,,3
1132003,1132003,三河島,,,11320,13,116-0013,荒川区西日暮里１丁目,139.777131,35.733383,0000-00-00,0000-00-00,0,1132003,1061.0,2890.0,5.447690857681432,1022.0,3.180961357210179,"{0: 0, 1: 39, 2: 1, 3: 761, 4: 252, 5: 6, 6: 1, 7: 1}","{0: 0.0, 1: 0.036757775683317624, 2: 0.000942507068803016, 3: 0.7172478793590952, 4: 0.23751178133836004, 5: 0.005655042412818096, 6: 0.000942507068803016, 7: 0.000942507068803016}",137953.28099999938,47.73469930795826,79487.34699999997,48.55671777642026,1637.0,433.486733715778,417.5527255961594,56362.78716876968,32475.693141152336,1.0222336793786964,0.0,566.0,231.2473998898496,,3
1132105,1130212,池袋,,,11321,13,170-0000,東京都豊島区,139.711086,35.730256,0000-00-00,0000-00-00,0,1132105,957.0,2394.0,5.003134796238244,894.0,3.10135841170324,"{0: 0, 1: 63, 2: 2, 3: 674, 4: 212, 5: 5, 6: 1}","{0: 0.0, 1: 0.06583072100313479, 2: 0.0020898641588296763, 3: 0.7042842215256009, 4: 0.22152560083594566, 5: 0.00522466039707419, 6: 0.0010449320794148381}",120352.95400000046,50.27274603174622,73915.03900000009,51.40127885952718,1438.0,385.1556862786141,359.8006097524357,48437.43426701008,29747.959845721587,1.0299619806351166,0.0,481.0,193.5839969697109,,3
1132106,1132106,板橋,,,11321,13,173-0004,板橋区板橋１丁目,139.719507,35.745435,0000-00-00,0000-00-00,0,1132106,902.0,2504.0,5.55210643015521,853.0,3.0886917960088693,"{0: 0, 1: 49, 2: 1, 3: 677, 4: 171, 5: 4}","{0: 0.0, 1: 0.05432372505543237, 2: 0.0011086474501108647, 3: 0.7505543237250555, 4: 0.18957871396895787, 5: 0.004434589800443459}",128217.69899999994,51.20515135782745,69670.47700000003,52.14856062874254,1336.0,361.2786935783522,341.652689160016,51355.125042508174,27905.16509039983,1.0282103933227738,0.0,500.0,200.2653512075123,,3
1132108,1131903,赤羽,,,11321,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1132108,865.0,2187.0,5.05664739884393,822.0,3.13757225433526,"{0: 0, 1: 43, 2: 8, 3: 606, 4: 203, 5: 5}","{0: 0.0, 1: 0.04971098265895954, 2: 0.009248554913294798, 3: 0.7005780346820809, 4: 0.23468208092485549, 5: 0.005780346820809248}",112179.32800000008,51.29370278920899,66332.67799999993,50.6743147440794,1309.0,352.72917527682506,335.1946613613297,45744.41832202135,27049.09919635049,1.0290227879887786,0.0,465.0,189.61741792337995,,3
1132302,1131902,尾久,,,11323,13,114-0011,北区昭和町１丁目,139.753846,35.74683,0000-00-00,0000-00-00,0,1132302,781.0,2237.0,5.728553137003841,751.0,3.148527528809219,"{0: 0, 1: 30, 2: 1, 3: 574, 4: 175, 5: 1}","{0: 0.0, 1: 0.03841229193341869, 2: 0.0012804097311139564, 3: 0.734955185659411, 4: 0.22407170294494239, 5: 0.0012804097311139564}",116937.719,52.274349128296834,62939.16199999999,52.84564399664147,1191.0,316.0353979962079,303.89575402708346,47319.40917405088,25468.633946501668,1.0211934041381747,0.0,389.0,157.41071679964773,,3
1132303,1131903,赤羽,,,11323,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1132303,865.0,2187.0,5.05664739884393,822.0,3.13757225433526,"{0: 0, 1: 43, 2: 8, 3: 606, 4: 203, 5: 5}","{0: 0.0, 1: 0.04971098265895954, 2: 0.009248554913294798, 3: 0.7005780346820809, 4: 0.23468208092485549, 5: 0.005780346820809248}",112179.32800000008,51.29370278920899,66332.67799999993,50.6743147440794,1309.0,352.72917527682506,335.1946613613297,45744.41832202135,27049.09919635049,1.0290227879887786,0.0,465.0,189.61741792337995,,3
1132602,1132602,八丁堀,,,11326,13,104-0032,中央区八丁堀３丁目,139.777705,35.674617,0000-00-00,0000-00-00,0,1132602,906.0,1835.0,4.050772626931567,892.0,3.3719646799117,"{0: 0, 1: 14, 2: 2, 3: 537, 4: 340, 5: 12, 6: 1}","{0: 0.0, 1: 0.01545253863134658, 2: 0.002207505518763797, 3: 0.5927152317880795, 4: 0.37527593818984545, 5: 0.013245033112582781, 6: 0.0011037527593818985}",98454.78599999986,53.65383433242499,81954.72399999999,55.67576358695651,1472.0,370.5348705411138,364.8091661398162,40265.9286806435,33517.75170813764,1.009660951949994,0.0,534.0,218.39472502092136,,3
1132805,1130212,池袋,,,11328,13,171-0022,東京都豊島区南池袋一丁目28-2,139.711086,35.730256,0000-00-00,0000-00-00,0,1132805,957.0,2394.0,5.003134796238244,894.0,3.10135841170324,"{0: 0, 1: 63, 2: 2, 3: 674, 4: 212, 5: 5, 6: 1}","{0: 0.0, 1: 0.06583072100313479, 2: 0.0020898641588296763, 3: 0.7042842215256009, 4: 0.22152560083594566, 5: 0.00522466039707419, 6: 0.0010449320794148381}",120352.95400000046,50.27274603174622,73915.03900000009,51.40127885952718,1438.0,385.1556862786141,359.8006097524357,48437.43426701008,29747.959845721587,1.0299619806351166,0.0,481.0,193.5839969697109,,3
1132816,1130620,八王子,,,11328,13,192-0083,東京都八王子市旭町1-1,139.338998,35.655555,0000-00-00,0000-00-00,0,1132806,775.0,2229.0,5.752258064516129,732.0,3.16,"{0: 0, 1: 43, 2: 3, 3: 530, 4: 187, 5: 10, 6: 2}","{0: 0.0, 1: 0.05548387096774193, 2: 0.003870967741935484, 3: 0.6838709677419355, 4: 0.24129032258064517, 5: 0.012903225806451613, 6: 0.0025806451612903226}",123065.53000000004,55.21109466128311,65108.07599999989,55.31697196261673,1177.0,314.3447388880168,296.9036759561656,49916.1314760844,26408.23374157564,1.0229085027295586,0.0,493.0,199.96381454424807,,3
1133210,1131903,赤羽,,,11332,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1133210,865.0,2187.0,5.05664739884393,822.0,3.13757225433526,"{0: 0, 1: 43, 2: 8, 3: 606, 4: 203, 5: 5}","{0: 0.0, 1: 0.04971098265895954, 2: 0.009248554913294798, 3: 0.7005780346820809, 4: 0.23468208092485549, 5: 0.005780346820809248}",112179.32800000008,51.29370278920899,66332.67799999993,50.6743147440794,1309.0,352.72917527682506,335.1946613613297,45744.41832202135,27049.09919635049,1.0290227879887786,0.0,465.0,189.61741792337995,,3
1133211,1133211,東十条,,,11332,13,114-0001,北区東十条３丁目,139.726858,35.763803,0000-00-00,0000-00-00,0,1133211,879.0,2389.0,5.435722411831627,796.0,2.9783845278725827,"{0: 0, 1: 83, 2: 2, 3: 650, 4: 140, 5: 3, 6: 1}","{0: 0.0, 1: 0.09442548350398179, 2: 0.0022753128555176336, 3: 0.7394766780432309, 4: 0.15927189988623436, 5: 0.0034129692832764505, 6: 0.0011376564277588168}",122617.08799999984,51.32569610715773,66132.22300000001,52.07261653543308,1270.0,372.4758943846052,337.3046779637608,51958.94143303274,28023.502741259574,1.030222420050568,0.0,438.0,185.6023227991548,,3
1133219,1130221,御徒町,,,11332,13,110-0005,東京都台東区上野五丁目27,139.774727,35.707282,0000-00-00,0000-00-00,0,1133219,1126.0,2392.0,4.24866785079929,1098.0,3.2984014209591472,"{0: 0, 1: 28, 2: 0, 3: 710, 4: 385, 5: 2, 6: 1}","{0: 0.0, 1: 0.02486678507992895, 2: 0.0, 3: 0.6305506216696269, 4: 0.3419182948490231, 5: 0.0017761989342806395, 6: 0.0008880994671403197}",106423.05400000016,44.49124331103686,80906.49800000012,44.87326566833063,1803.0,461.8955869401564,450.4097286503479,43655.718464737154,33188.5918125956,1.0110820255750437,0.0004180602006688,568.0,232.99883959325828,,3
1133220,1130222,秋葉原,,,11332,13,101-0021,東京都千代田区外神田一丁目17-6,139.773288,35.698619,0000-00-00,0000-00-00,0,1133220,1331.0,2744.0,4.123215627347859,1303.0,3.320060105184072,"{0: 0, 1: 28, 2: 0, 3: 830, 4: 465, 5: 7, 6: 1}","{0: 0.0, 1: 0.021036814425244178, 2: 0.0, 3: 0.6235912847483095, 4: 0.34936138241923365, 5: 0.005259203606311044, 6: 0.0007513148009015778}",122165.53299999982,44.52096683673463,95072.87699999988,44.50977387640444,2136.0,527.3026278377969,516.2098603100295,48398.35205267092,37665.04724132199,1.0074441453733656,0.0,617.0,244.43705587973,,3
1133221,1130223,神田,,,11332,13,101-0044,東京都千代田区鍛冶町二丁目13-1,139.770641,35.691173,0000-00-00,0000-00-00,0,1133221,973.0,1947.0,4.002055498458376,960.0,3.354573484069887,"{0: 0, 1: 13, 2: 1, 3: 603, 4: 342, 5: 12, 6: 2}","{0: 0.0, 1: 0.013360739979445015, 2: 0.0010277492291880781, 3: 0.6197327852004111, 4: 0.35149023638232274, 5: 0.012332990750256937, 6: 0.0020554984583761563}",104943.27099999994,53.89998510529016,85889.55299999999,54.49844733502537,1576.0,404.4020779977623,398.99896698648695,43616.93408456555,35697.75304367825,1.0102205510664892,0.0005136106831022,511.0,212.38382513551545,,3
1133224,1130102,新橋,,,11332,13,105-0004,東京都港区新橋二丁目17,139.758587,35.666195,0000-00-00,0000-00-00,0,1133224,741.0,1639.0,4.423751686909582,740.0,3.4197031039136303,"{0: 0, 1: 1, 2: 6, 3: 422, 4: 306, 5: 5, 6: 1}","{0: 0.0, 1: 0.001349527665317139, 2: 0.008097165991902834, 3: 0.5695006747638327, 4: 0.41295546558704455, 5: 0.006747638326585695, 6: 0.001349527665317139}",88841.33800000019,54.20459914582074,69371.71000000002,56.90870385561938,1219.0,333.05768208410456,332.60821152798565,39931.565597207205,31180.54107261903,1.012907629433853,0.0,382.0,171.6977524374196,,3
1133229,1133229,大森,,,11332,13,143-0016,大田区大森北１丁目,139.728079,35.588903,0000-00-00,0000-00-00,0,1133229,949.0,2333.0,4.916754478398314,832.0,2.947312961011592,"{0: 0, 1: 117, 2: 1, 3: 650, 4: 177, 5: 4}","{0: 0.0, 1: 0.1232876712328767, 2: 0.001053740779768177, 3: 0.684931506849315, 4: 0.18651211801896733, 5: 0.004214963119072708}",124246.97500000017,53.25631161594521,72024.54200000013,53.629591958302406,1343.0,378.2384308171767,331.60629551094945,49520.527774268754,28706.48023857312,1.0400105999689813,0.0,497.0,198.086933736709,,3
1133230,1133230,蒲田,,,11332,13,144-0052,大田区蒲田５丁目,139.716032,35.562517,0000-00-00,0000-00-00,0,1133230,1072.0,2658.0,4.958955223880597,965.0,3.050373134328358,"{0: 0, 1: 107, 2: 6, 3: 699, 4: 247, 5: 12, 6: 1}","{0: 0.0, 1: 0.09981343283582089, 2: 0.005597014925373134, 3: 0.6520522388059702, 4: 0.23041044776119404, 5: 0.011194029850746268, 6: 0.0009328358208955224}",129120.86999999997,48.57820541760721,79018.96399999995,49.91722299431456,1583.0,429.9555379271071,387.0401997198306,51787.53089409146,31692.762288304748,1.0189934846466642,0.0,541.0,216.9831585994076,,3
1133302,1131903,赤羽,,,11333,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1133302,865.0,2187.0,5.05664739884393,822.0,3.13757225433526,"{0: 0, 1: 43, 2: 8, 3: 606, 4: 203, 5: 5}","{0: 0.0, 1: 0.04971098265895954, 2: 0.009248554913294798, 3: 0.7005780346820809, 4: 0.23468208092485549, 5: 0.005780346820809248}",112179.32800000008,51.29370278920899,66332.67799999993,50.6743147440794,1309.0,352.72917527682506,335.1946613613297,45744.41832202135,27049.09919635049,1.0290227879887786,0.0,465.0,189.61741792337995,,3
1133303,1130212,池袋,,,11333,13,171-0022,東京都豊島区南池袋一丁目28-2,139.711086,35.730256,0000-00-00,0000-00-00,0,1133303,957.0,2394.0,5.003134796238244,894.0,3.10135841170324,"{0: 0, 1: 63, 2: 2, 3: 674, 4: 212, 5: 5, 6: 1}","{0: 0.0, 1: 0.06583072100313479, 2: 0.0020898641588296763, 3: 0.7042842215256009, 4: 0.22152560083594566, 5: 0.00522466039707419, 6: 0.0010449320794148381}",120352.95400000046,50.27274603174622,73915.03900000009,51.40127885952718,1438.0,385.1556862786141,359.8006097524357,48437.43426701008,29747.959845721587,1.0299619806351166,0.0,481.0,193.5839969697109,,3
1133308,1130804,西大井,,,11333,13,140-0015,品川区西大井１丁目,139.721729,35.601616,0000-00-00,0000-00-00,0,1133308,902.0,2262.0,5.015521064301552,798.0,3.002217294900222,"{0: 0, 1: 104, 2: 2, 3: 591, 4: 198, 5: 7}","{0: 0.0, 1: 0.11529933481152993, 2: 0.0022172949002217295, 3: 0.655210643015521, 4: 0.21951219512195122, 5: 0.007760532150776054}",119697.49700000012,52.91666534040677,70100.6040000001,53.71693793103456,1305.0,364.7055333205752,322.6552279266286,48397.27215135586,28343.76737019344,1.0338372749190354,0.0008841732979664,523.0,211.46451654840445,,3
2100101,1130212,池袋,,,21001,13,171-0021,東京都豊島区西池袋一丁目1-21,139.710678,35.730924,0000-00-00,0000-00-00,0,2100101,955.0,2418.0,5.063874345549738,899.0,3.121465968586388,"{0: 0, 1: 56, 2: 2, 3: 674, 4: 217, 5: 5, 6: 1}","{0: 0.0, 1: 0.05863874345549738, 2: 0.0020942408376963353, 3: 0.7057591623036649, 4: 0.22722513089005236, 5: 0.005235602094240838, 6: 0.0010471204188481676}",120708.9820000006,49.92100165425997,73985.21000000017,51.20083737024233,1445.0,388.0681827046613,365.3123520958016,49050.59191714125,30064.19475573068,1.029461454632132,0.0,483.0,196.26903900141505,,3
2100102,2100102,北池袋,,,21001,13,170-0011,豊島区池袋本町１-３６-６,139.716749,35.741283,0000-00-00,0000-00-00,0,2100102,907.0,2568.0,5.662624035281147,870.0,3.142227122381477,"{0: 0, 1: 37, 2: 1, 3: 668, 4: 198, 5: 3}","{0: 0.0, 1: 0.040793825799338476, 2: 0.0011025358324145535, 3: 0.7364939360529217, 4: 0.21830209481808158, 5: 0.0033076074972436605}",131762.26200000005,51.30929205607478,70762.32700000012,51.91660088041095,1363.0,361.4266992474439,346.6827214391138,52505.40180819947,28197.78862037301,1.02642990014231,0.0,525.0,209.2050905236032,,3
2100103,2100103,下板橋,,,21001,13,170-0011,豊島区池袋本町４-４３-１１,139.714785,35.745721,0000-00-00,0000-00-00,0,2100103,970.0,2662.0,5.488659793814433,917.0,3.131958762886598,"{0: 0, 1: 53, 2: 1, 3: 691, 4: 218, 5: 5, 6: 1, 7: 1}","{0: 0.0, 1: 0.05463917525773196, 2: 0.0010309278350515464, 3: 0.7123711340206186, 4: 0.22474226804123712, 5: 0.005154639175257732, 6: 0.0010309278350515464, 7: 0.0010309278350515464}",140447.41199999998,52.76010969196093,79684.49800000004,54.72836401098903,1456.0,387.1214988611325,365.9694994388232,56051.76561299691,31801.63123892467,1.0262649509255792,0.0,539.0,215.1118431815984,,3
2100104,2100104,大山,,,21001,13,173-0023,板橋区大山町４-１,139.702589,35.748398,0000-00-00,0000-00-00,0,2100104,919.0,2490.0,5.418933623503809,876.0,3.1599564744287267,"{0: 0, 1: 43, 2: 0, 3: 651, 4: 220, 5: 3, 6: 1, 7: 1}","{0: 0.0, 1: 0.046789989118607184, 2: 0.0, 3: 0.7083786724700761, 4: 0.23939064200217627, 5: 0.003264417845484222, 6: 0.001088139281828074, 7: 0.001088139281828074}",131477.5479999997,52.80222811244968,73565.83499999988,53.00132204610942,1388.0,367.1089324975707,349.93190954066586,52520.76419333841,29387.02410788072,1.0297782002413145,0.0,507.0,202.5290846314128,,3
2100105,2100105,中板橋,,,21001,13,173-0021,板橋区弥生町３３-１,139.694628,35.756214,0000-00-00,0000-00-00,0,2100105,818.0,2325.0,5.684596577017115,786.0,3.1552567237163816,"{0: 0, 1: 32, 2: 1, 3: 597, 4: 184, 5: 4}","{0: 0.0, 1: 0.039119804400977995, 2: 0.0012224938875305623, 3: 0.7298288508557457, 4: 0.22493887530562348, 5: 0.004889975550122249}",128227.37399999992,55.15155870967739,69748.12000000002,56.29388216303472,1239.0,329.98289232552787,317.0740261220842,51727.18795577893,28136.5359069291,1.02140842640941,0.0,485.0,195.6500033959425,,3
2100106,2100106,ときわ台,,,21001,13,174-0071,板橋区常盤台１-４３-１,139.689015,35.758771,0000-00-00,0000-00-00,0,2100106,795.0,2277.0,5.728301886792453,772.0,3.188679245283019,"{0: 0, 1: 23, 2: 2, 3: 575, 4: 192, 5: 3}","{0: 0.0, 1: 0.028930817610062894, 2: 0.0025157232704402514, 3: 0.7232704402515723, 4: 0.24150943396226415, 5: 0.0037735849056603774}",130125.7710000001,57.14790118577079,70931.23399999992,58.28367625308128,1217.0,318.3872391989249,309.17603605228936,52113.69179537302,28407.043731110552,1.0216635685732651,0.0,508.0,203.44744341264635,,3
2100107,2100107,上板橋,,,21001,13,174-0076,板橋区上板橋２-３６-７,139.67641,35.763596,0000-00-00,0000-00-00,0,2100107,810.0,2283.0,5.637037037037037,764.0,3.093827160493827,"{0: 0, 1: 46, 2: 1, 3: 596, 4: 165, 5: 2}","{0: 0.0, 1: 0.056790123456790124, 2: 0.0012345679012345679, 3: 0.7358024691358025, 4: 0.2037037037037037, 5: 0.0024691358024691358}",127328.26500000036,55.77234559789766,67542.85,56.23884263114072,1201.0,326.9074369533856,308.34232324986,51388.34168255751,27259.580219786392,1.02773943826719,0.0,492.0,198.5659987420564,,3
