n,m,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km
0.3249242600651343,0.36815646567544885,0.010126262079615722,0.2691865635576327,-0.35298504774838074,0.3355044033848437,-0.12190756790113023,0.2134990399246492,-0.1284989570766314,0.2773738645784931,0.2984524193238564,0.23473454110611935,0.28747720175675223,0.14793144920221948,-0.01484513607716099,-0.0738496160075125,0.16913555135989514,0.11084188354595602
-0.05789985542265981,0.08999151224409807,0.8069105169621883,-0.016190723348690136,0.07080935131222713,0.23411427454129521,0.041639036380723915,-0.025150603339675986,0.01875484616190136,-0.05002203654493082,-0.1347921301036227,-0.09305571855905363,0.13072716929567516,-0.16538252855409322,0.03735235773291928,0.41074191082460776,0.1615869935311227,0.06822692383826626
0.04055650402033378,-0.0028681953475987293,-0.1597694844872051,0.10982102930279998,-0.6185294261065976,-0.1306477214095408,-0.13071266472764767,-0.23358010672641952,-0.14974614208917553,-0.05295161489115697,-0.05064367346680142,0.018967142979415232,-0.32810967626449206,-0.4420095563153454,0.061592208850728344,0.37808267117719063,0.10299257137280099,-0.030639080398005645
