,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.36257818053566937,-0.07645097902762245,1.7374029079425033,-0.24971606727211204,0.6992252099709538,0.3214815024626746,-0.048670180008371845,-0.02230042971489205,-0.07747138295151658,-0.2648067180726978,-0.32390573488723945,-0.18526995931752147,0.5093672150751121,0.059804186361539724,-0.4056732330964264,0.4918255407199053,0.3015610586862811,0.49511111759323007
1,-0.21775456692361947,-0.2066105228625141,0.0975226279507063,-0.33553285803232796,-0.9434590363034308,-0.0443990093168214,-0.17020424407655693,-0.2577329909125769,-0.16887137901244606,-0.3463113117291444,-0.30808438648328146,-0.4333798582924747,-0.21724148667006382,-0.46497116029130825,1.2415164327437749,1.1451203930115645,-0.3251837403556453,-0.457469150584629
2,0.16373202503007306,0.35181590713879524,0.8611724523590999,0.16376483366347375,-0.003638833227324709,0.6377375027395712,-0.26430126121084735,0.2942935761470847,-0.305320658745829,0.14990783200275107,0.02448802589868222,0.02940343626746671,0.43334432617832497,0.043401521690429545,0.24595563802496256,0.11498240000863447,0.08325669048066629,-0.09422552471843651
3,0.3509430377480888,0.360213297063627,0.04973652192903995,0.08184880611963127,-1.082338779885069,0.3828271961992301,-0.42072640579998793,0.12211540629955356,-0.4041948992286053,0.13312747448524737,0.3214289696263429,0.024630797720047372,0.27887871768115785,-0.030208787287782563,-0.18857790664080473,-0.3398339002709794,-0.15617390690613703,-0.27038257063241444
4,0.40039500337171563,0.6219319497208822,0.9051256804341379,0.42511596916049493,0.4148377612860659,0.8192876597310115,-0.3739719324103687,0.5551513396856275,-0.392984683991309,0.43757110373138614,0.2631551085367291,0.29295581965631395,0.6147597056421166,0.3136760925891721,-1.0079437551568409,-0.3398339002709794,0.6677490311602156,0.5297795303761821
5,0.6476548314898497,1.0236071011253327,1.3805962671001744,0.6864671046575161,0.5824298801440879,1.3683873148154657,-0.3731813701530677,0.9409776747409924,-0.39686722857214957,0.7252343754600212,0.5227323685226906,0.5658055921292051,1.2284533283826449,0.7373296444335772,-0.8879600672396013,-0.16242845836164363,1.3156200593833305,1.2324869493536617
6,-0.09765693612338293,0.22865418824126335,1.6920899100916758,0.05454346360501712,0.7291281021129933,0.5177144135945807,-0.22868411877904238,0.1568401377991981,-0.24933431429674957,-0.00111538565478233,0.05213897281988761,0.23909094747367934,0.8629059359910037,0.3733719150210678,-0.03944613898363455,0.139764960023851,0.34381351704865815,0.625714758849711
7,-0.2884002321002292,0.06210595473210092,2.0238048531348176,-0.12489164434816162,1.2357546889842503,0.7108227202706373,0.06400381832031957,0.2993105442950808,0.03231744700486892,-0.15213860331231574,-0.38313479201342976,-0.19472252786288094,0.6867633489447713,0.1933552259952687,-0.7421712116122867,-0.3398339002709794,0.6888752603414041,0.7121585693998105
8,-0.2318836999589414,-0.005073164666552836,1.279946746626582,-0.07808248575168021,0.8368658650951949,0.3143363322425938,-0.13232310945005618,0.055665103994392756,-0.16445532865360193,-0.14494702151909986,-0.35275048000653453,-0.17762973917262165,0.1546504413153283,-0.1456745448502773,-0.7681988649680075,-0.3398339002709794,0.033962155724559726,-0.08407014680459181
9,-1.1396804974783763,-1.1261247196315873,0.3003477238386887,-1.0610748162777899,1.0897550894544585,-0.883575771276874,0.6771624335527107,-0.7596482475530587,0.7646917777680367,-1.065469491050732,-1.3200743480018047,-1.2192228453111205,-1.1649448603225865,-1.0039303278841163,0.2952818989856487,0.8573100864000767,-0.9237602338226536,-1.1114767386132292
10,-0.2036254338882975,-0.0036735996790808827,1.1140766766087709,-0.11709011791541472,0.2810256741937363,0.2756757995583918,-0.16052047101132463,-0.001636910696009181,-0.17196467945459226,-0.17611054262303533,-0.36817880146558696,-0.2681378788759212,0.02564589019969364,-0.28475427525554325,-0.3786445421617637,-0.3398339002709794,0.15367745441796138,-0.012925117220324162
11,-1.2809718278315958,-1.2310920936919838,0.8560525177767944,-1.1741969495526199,0.6283619567953606,-1.0179812595466908,0.8301037208120373,-1.1587055743900208,0.7465514569138395,-1.242861841950057,-1.4621404592465228,-1.3263664151661245,-1.2775582369153,-1.4366708368488221,0.23269661818705437,-0.3398339002709794,-1.191359136784375,-1.395122876420536
12,-1.404601741890663,-1.410236412088394,0.15340613843576367,-1.3458305310730518,0.4821951692044838,-1.1071209566576352,1.5267103902188741,-1.142430349209094,1.4290203038672633,-1.3675159263657988,-1.5881729746207374,-1.5064985037470344,-1.3332983847318254,-1.3665598613019179,0.240729913162891,1.4046529451708811,-1.466000116139826,-1.698651294200288
13,-0.47914352807707544,-0.24859747248667272,1.5212628769070655,-0.31212827873408727,0.9753958375320171,-0.07552907141625832,-0.14490503566117996,-0.317758770433336,-0.17660783606980104,-0.3798720267641518,-0.5457070494621165,-0.3477777049974006,-0.15067865547547568,-0.44511837392340065,-0.7896218749656614,-0.3398339002709794,0.11846707244931384,0.13915496123169113
14,-0.6204348584302949,-0.5145148201063439,0.8096343201279502,-0.6553954417749509,-0.6160441375200554,-0.4423137423841651,-0.10882840919782855,-0.707558043720523,-0.14062107999369816,-0.6579465227684991,-0.5893912083635419,-0.6286551835998316,-0.3852192649152083,-0.7348330187072056,0.27049576918828194,-0.3398339002709794,-0.7054558656170388,-0.697503376234741
15,0.7359619129606118,0.9774214565387583,0.8568680811991018,0.6903678678738896,-0.19426537150266468,1.029410554909569,-0.5017127245155399,0.6538672132352974,-0.5255410797262986,0.6940708543560857,0.6824150354976146,0.6331130549565858,0.9416523055557074,0.5011584795162878,-0.549036028422606,-0.15970549111375282,1.019852850846691,0.9894495035968411
16,0.6759130975604936,0.6723162892698725,-0.011277275045582763,0.339299178400279,-1.402642991934329,0.5719140758551945,-0.5377464102177956,0.18897370651410975,-0.5698884006039571,0.387230031178875,0.6580094666390136,0.2876874759812391,0.46753597368029737,0.018022502078487747,0.226005631097816,0.06107301452000737,0.245224447536445,0.16326609060423566
17,0.6759130975604936,0.6723162892698725,-0.011277275045582763,0.339299178400279,-1.402642991934329,0.5719140758551945,-0.5377464102177956,0.18897370651410975,-0.5698884006039571,0.387230031178875,0.6580094666390136,0.2876874759812391,0.46753597368029737,0.018022502078487747,0.226005631097816,0.06107301452000737,0.245224447536445,0.16326609060423566
18,-0.6133702919126339,-0.5551022047430305,0.4730571746436462,-0.6397923889094571,-0.5464320542935508,-0.519429318477839,-0.12223386400159467,-0.7607539731188963,-0.17022189445730537,-0.6747268802860027,-0.6623881476390716,-0.6873401141859822,-0.6275300469234159,-0.9232241933887433,0.6990369453842102,-0.3398339002709794,-0.6843296364358502,-0.7659001477191837
19,-0.7687907553011754,-0.6614691437908989,0.9254518677437511,-0.7607160486170341,-0.40484236095464177,-0.7397833594109473,-0.1798053556055073,-0.9509557748977536,-0.21326314746674355,-0.775409025391025,-0.7050737859077019,-0.6917309121039821,-0.6562325244708141,-0.9485353086099917,-0.31688727647246384,0.05574942933891921,-0.6772875600421208,-0.5715218680632037
20,-1.4434568577377982,-1.4914111813617672,-0.5569282450558286,-1.5174641125934836,-1.7639855892467355,-1.6260355706380942,0.7532796374138665,-1.718809911440024,0.715406493689253,-1.4945672047126126,-1.4290487208795999,-1.5442778741851098,-1.5441281824293787,-1.7107585831262766,0.5868659045823805,-0.3398339002709794,-1.5997995676206864,-1.6126268534583188
21,-0.9665986177956826,-0.9259869264230981,0.4915128479980621,-0.9830595519503208,-0.7214965085084416,-0.6273428308826405,0.4659809510978526,-0.8534222014614408,0.42056427851385175,-1.0007452549117892,-1.042020910129275,-1.0545059566816963,-0.6786359721036765,-0.9663846786964781,1.170127683348596,0.6406118710912617,-0.916718157428924,-0.9964597191141769
22,-1.7437009347383894,-1.7531298340190224,0.2964377682865054,-1.7203037998449031,-0.5852118578856093,-2.059997116165964,1.4236040489891832,-2.086994669779779,1.3774235496406606,-1.717506240302305,-1.8926532849099942,-1.853868751334109,-2.24622300988063,-2.297791808983262,1.5722654669655334,1.6062770529355188,-1.8673984705824078,-2.0322317441198035
23,-1.7648946342913725,-1.796516348630653,-0.5473306398743237,-1.763212195225011,-1.4529202990264405,-2.0823589872774377,1.9743851181871799,-2.108646354721095,1.927899482271873,-1.755861343199456,-1.9634855810409546,-1.9540437740245467,-2.3978104777476443,-2.429650605874783,0.983362924871447,-0.3398339002709794,-1.937819234519703,-2.19849122379889
24,-0.9665986177956826,-0.9021943216360748,0.7133764069657828,-0.9713572623012005,-0.39782046327921355,-0.6729682442214524,0.3514567810297732,-0.8455536080642453,0.3522727967733709,-0.9719789277389257,-0.962921910442872,-0.9643904882347075,-0.5674413841292845,-0.8084549210564171,0.07203894919986549,0.6199581187825209,-0.8674236226728175,-0.8258141127205464
25,-1.3940048921141714,-1.3206642528901889,1.3952246488622102,-1.314624425342064,0.7245367325156452,-1.0545374251178397,1.1503201705870896,-1.2305798617263402,1.1096466885254668,-1.348338374917223,-1.5679496087462006,-1.4612453292004342,-1.2440895561819985,-1.458093890290813,-0.5202984531040054,-0.3398339002709794,-1.219527442359293,-1.3826907348946165
26,-1.560022205279204,-1.5445946508857014,0.6840121123965258,-1.521364875809857,0.10240615207504958,-1.3833230079219627,1.783165506914521,-1.5114609156647913,1.7380285484351292,-1.5401138894029798,-1.7064642183028815,-1.6467792437552855,-1.4584150109991827,-1.638578902789025,-0.30935988138134884,-0.3398339002709794,-1.55050503286458,-1.6904265119114996
27,-0.6522254077597692,-0.598488719354661,0.45605535637388744,-0.7178076532369262,-0.779888125640704,-0.36555523660113,0.09364227180157876,-0.6419833618284547,0.060421569450358266,-0.7298623407006578,-0.7677290567738103,-0.8338579510899566,-0.5471720206728754,-0.8712146033023526,-0.28061474257240565,-0.3398339002709794,-0.5998247197110962,-0.7384569161779371
28,-1.100825381631241,-0.9959651757966957,1.2614087366183795,-1.0376702369795492,0.3555988301613391,-0.5267647305536105,0.7878349452936582,-0.7797044023317198,0.749718081985483,-1.070263878912876,-1.2750339745851622,-1.1919970139195475,-0.7315157774393902,-1.0264518114648218,-0.5468156222243399,-0.3398339002709794,-0.916718157428924,-1.1022726741849889
29,0.6405902649721886,0.957827546714151,1.1686598236960488,0.7527800793358648,0.54891531699846,1.2742317591198309,-0.3752805487693794,0.9012154825453997,-0.4141718023315116,0.7204399875978773,0.5533133899149341,0.6751938953794494,1.1839588195954944,0.7473197751346111,-0.8332041699216682,-0.15852487419980976,1.1888626842961993,1.1448970589111709
