,pc1,pc2
170,-0.3907804729289348,-0.3941015773313472
171,2.0040682335626765,-1.14845758058535
172,-0.06792768021800458,-1.150893949847226
173,2.0679203779961375,-1.403028453235058
174,2.571452002202265,-1.2312469317939865
175,5.266196611106483,-1.9616767960576431
176,3.248681502873021,-2.503020116137049
177,3.248681502873021,-2.503020116137049
178,3.406081985379243,-2.3743229009633646
179,6.536236735502689,-1.2264556297009277
180,4.878722547331422,-2.576367444671971
181,2.757993345485112,-1.896728582532786
182,3.5071823227458587,-2.4079679344087124
183,4.882897658342147,-1.3873295254583662
184,2.9637554659041907,-3.006610382845657
185,6.068750370937218,-1.8875083032983522
186,4.27681726370634,-1.332966571566205
187,-0.05435429718138892,-1.534923639148491
188,3.1595479417458443,-2.9868233356010707
189,0.7856230762162966,-2.2502839903568197
190,-2.2522881085578184,-0.05936688147649978
191,3.3057709309155996,-3.0772192116874812
192,4.797330146672329,-3.2693815413283622
193,5.644525994791415,-1.6973142346964225
194,3.4658571082978034,-2.447461855714941
195,0.4747717645438315,-3.23948508001512
196,4.404338210003285,-2.06393372377386
197,3.9114446483905625,-2.586404921225785
198,1.7749568642226015,-1.4135142626927004
199,2.3820300257634663,-3.2473739955171124
200,-0.8234990048460329,-1.0343628211898999
201,-0.8234990048460329,-1.0343628211898999
202,5.14482269957837,-1.8681839931405297
203,4.01474313550881,-1.8013168285757
204,2.417980288374249,-4.19401549336247
205,6.972287538971637,-3.0681487598759456
206,3.4064255428827614,-1.8980079193910737
207,4.84688816973672,-2.1788930623417926
208,2.528572706880237,-2.0604061583699704
209,9.046836698650894,-2.09580302179548
210,6.261729029777267,-1.1505622082047855
211,6.372771261635732,-1.770694941978175
212,2.0884128034308342,-1.5205721092525197
213,4.5523400920218435,-2.7013025351230024
214,3.0166602564344194,-2.43579088641768
215,-0.23132670627397323,0.0923829780650385
216,0.5307096055391097,-0.8336933653204628
217,-0.06564030485047914,-0.5586561767294072
218,1.2332723617816375,-0.3738810370299435
219,0.7834691388185474,-0.9084307610497091
220,0.985384610085924,-0.12719685485093893
221,-0.29559486362725457,-0.45998249332795815
222,0.04343233969582596,0.3883580539858402
223,-2.3028371722506225,-0.8402033525428908
224,-0.2763063990337701,1.062469975839949
225,1.3378467216801624,0.05545229067567539
226,-0.5447410455410981,1.5495504113407792
227,-0.49804655851119983,0.43003763913302995
228,2.5163749787247145,1.0695721873590207
229,2.0815399919827526,0.29901923164286925
230,-2.1765877075949076,3.1534439378920984
231,-4.160275819930458,4.279953058451579
232,-2.836136169392097,3.5791896892029893
233,-1.480768343118664,2.417343604275579
234,-2.120372422016146,2.0231027491346136
235,-1.6998633396850271,1.878217198392177
236,-2.9254399841597154,2.678155775792836
237,-4.443163944807299,5.692083733994232
238,-1.9310464221255335,2.3401359031742004
239,-2.1333772984365535,2.6604212413292125
240,-1.756797304803317,2.689984839467761
241,-1.2836060239109015,2.0752807384079612
242,-0.5311844652763462,2.0548028983134468
243,0.6977618540524291,0.04931956941151712
244,-0.5918138596279418,1.2029886616532623
245,-1.1711450627308306,1.0437158794471748
246,0.3195910092588216,1.0214843097505433
247,0.633707820785486,1.037430938426103
248,-4.703758308608027,3.5866983329004323
249,-3.4370783468254387,2.3442042779820764
250,-3.3589699817363563,2.6357393833927243
251,1.2445962813349378,-0.5343345283324247
252,2.5733952194881624,-0.873334242371149
253,2.390272499791865,-0.6348779158926594
254,0.5792947168095133,-0.4463576009068778
255,2.2968156380101137,-1.820677754054811
256,1.4058915810834827,-2.5116138577713447
257,-0.23132670627397323,0.0923829780650385
258,0.48182468812543944,-0.9222716263970772
259,-1.5043664899066975,1.1619049015531735
260,-2.2522881085578184,-0.05936688147649978
261,0.7856230762162966,-2.2502839903568197
262,3.1595479417458443,-2.9868233356010707
263,-0.05435429718138892,-1.534923639148491
264,6.245086110707053,-2.027075200246252
265,5.607854707797219,-1.3621637105517943
266,6.290698006641638,-0.9644126663945193
267,0.14264092427128602,-0.6271317956909991
268,-2.239507918614288,-0.28497601592190636
269,-1.3804879727495363,1.8177192835181437
270,-3.572575137249604,1.8611011117626186
271,-3.9432970116516857,1.185721110317861
272,-3.5664392987174343,0.7510288279417524
273,-2.6012010766163947,2.518283770628085
274,-3.9996065243950656,3.1367440083547105
275,-1.8558094197705874,2.121679610556792
276,-4.363518869628023,4.001871037721597
277,-3.260018100242678,2.4567677609609166
278,-1.1820818189665083,2.2649148818144633
279,-2.33264314405027,2.0566526495591777
280,-2.919164976820687,0.6828677071468333
281,-1.9310464221255335,2.3401359031742004
282,1.594124734149458,0.33902981478624983
283,-2.54516151485074,1.5079107730941173
284,-4.608766594713375,2.71414184597573
285,-4.35442035050317,2.791445042670192
286,-4.450092700404301,3.427007947733428
287,-5.007657860804684,3.054040968510954
288,-1.8558094197705874,2.121679610556792
289,3.215043507572262,-0.7177217487024031
290,5.522203248419738,-1.779026361539373
291,5.421659799232617,-0.7009641208982058
292,-1.9310464221255335,2.3401359031742004
293,0.3930519435604734,-0.2508045800931528
294,-2.0543737347689754,0.7811368724303884
295,-0.17475738878524108,1.2714206312378593
296,-3.1042819932248147,2.8152512833066208
297,-4.095152995905412,3.4115509656792233
298,-2.2770112033282333,1.0837380394596619
299,-0.2546805983056912,0.05847520154536955
300,-2.305641338911812,2.0649517460796902
301,-1.3804879727495363,1.8177192835181437
302,-4.676518173987849,2.6684391084665773
303,-5.232508469040101,3.1617339256897936
304,-2.6703095383058115,1.2573999002780216
305,-1.9750236896392874,-0.20407232646939324
306,-4.898650109701909,0.30982373247395045
307,-2.15202723358145,-0.583560327133233
308,-1.1048612786512462,0.8095980556130455
309,-3.363515901596761,1.2044215074656648
310,-2.7898082982150334,1.1290929376751901
311,-0.6830156552635676,1.16932000812362
312,-2.393448693764593,3.6371566200846415
313,-1.8046531167556166,2.451184527406256
314,-1.7082026497227292,2.405698024460206
315,-0.08561717347432453,0.2077631905337825
316,0.27640883469322525,0.946717230444449
317,-0.7582396598672226,1.0699552168211646
318,0.05034590851332282,0.005625319924514256
319,-0.7083896393693471,2.851670860119744
320,-0.7021123226880611,1.8472937198880728
321,-0.8921700874358123,1.2314627467838855
322,1.4201506464786238,0.9000561253934378
323,0.48842778814961685,0.8827515889066453
324,0.4480515493470963,0.32396936578265395
325,0.7608323880876848,0.3028673252629325
326,0.8087726637498787,0.43739881125224256
327,0.9559391907519751,0.426576132110813
328,0.7046931640872783,-0.0728470107022886
329,2.536520936391393,-0.25563012188292167
330,1.451280225282256,0.24289087081894684
331,6.233010730597813,-0.36335414376698855
332,2.2613742564499644,-0.6892445313387301
333,1.9506491920841162,-1.8564294118783828
334,-0.729151960550698,0.8566800238895547
335,-3.489123544541541,0.9866291260317335
336,-1.7082026497227292,2.405698024460206
337,-1.416371163039418,1.634839249421134
338,0.8087726637498787,0.43739881125224256
339,2.054060955059599,-0.3366037366868271
340,7.085554298273755,-0.15549476209387653
341,-4.208493233000501,2.6046811637933702
342,-1.1820818189665083,2.2649148818144633
343,-2.305641338911812,2.0649517460796902
344,-2.2345354606645103,3.0601804418622374
345,-1.4306284549700987,2.379354003340062
346,-0.21959013997872884,1.757731435659538
347,0.45647801344449473,0.48188286476893216
348,-2.286511528916287,3.050152343602047
349,-2.6628485525300265,2.7134886267194482
350,-1.4083147175924322,2.1730631997750054
351,2.1870704825248937,-0.7114450354115862
352,1.426186140678861,-1.3512420668842757
353,6.226350917996935,-2.1764242224498602
354,5.4181260077324005,-1.8734167935625445
355,1.0586535829386932,-0.5479257616348848
356,3.87568365701919,-2.1721443034855943
357,2.4516516411981204,-1.9238616153950028
358,3.4939350202969175,-3.3956721607630076
359,5.13127601011581,-2.448768651653692
360,5.512147521304436,-2.5868159597951568
361,4.910676756764433,-1.3297570328532573
362,4.08516132422876,-2.304981964099118
363,1.861280266263005,-2.1779716164848746
364,1.861280266263005,-2.1779716164848746
365,1.3363854422079753,-2.4256966659692645
366,3.5167465086891885,-2.98398681029958
367,3.193832368462995,-3.0823696040811486
368,1.3603083453186655,-2.3042388235135896
369,1.1920691147735865,-2.217913798903808
370,1.0045539139539483,-2.3729237271459946
371,3.5071801797044087,-2.6641266859979638
372,2.2549507560273248,-2.0155739005335853
373,-2.2522881085578184,-0.05936688147649978
374,-0.3817406346250361,-1.4085764684055586
375,2.597411730707696,-2.4688858609764663
376,0.3814130441812746,-2.147863598427638
377,-2.3996718722722763,-1.2848755288995959
378,6.212268559867575,-2.7207000032893225
379,6.128366575051386,-1.8305877394472412
380,-2.307667027466922,3.4026486716627597
381,1.8993366258091458,1.4000782852912186
382,-1.3353617908130564,-0.3894418595590154
383,2.0146130694599216,-2.5830109385889055
384,4.301172441518843,-2.907592770815515
385,2.420286056414294,-2.83063665427194
386,3.332916593853732,-2.005059787940058
387,2.465659103879582,-3.0580846980089373
388,2.837335906681712,-3.7785757799545032
389,3.7523485503827305,-2.740546695275874
390,1.8680439786806855,-2.0334547287130973
391,3.230729852218624,-1.9312376402293165
392,0.8438875683480375,-1.9988295553745403
393,1.4149523324744324,-2.488851928592534
394,2.30691368779292,-2.1023461850927196
395,2.2159301193229215,-3.0529893550469978
396,1.7286597425200347,-2.6374966863933063
397,3.4787598533129556,-2.6382761387933655
398,4.858399005757218,-2.7184872544134993
399,3.7914852102353804,-2.50670026382343
400,3.193832368462995,-3.0823696040811486
401,-2.9061961124371254,0.15549806848623596
402,1.9658838495204973,-1.69700003211386
403,3.4340222922022274,-2.477218772744537
404,3.482298602967381,-3.1319074803737497
405,1.0566116874964362,-1.5808877129901955
406,2.595374162985251,-2.915855438811887
407,2.408014179655851,-2.7860256375680117
408,5.215184200493308,-1.557840636515679
409,4.539303335410814,-2.3201910087077464
410,4.115736326281382,-2.8440402191015175
411,3.603356471220957,-2.072078341656275
412,3.4330168790318396,-3.1030635903099606
413,3.4330168790318396,-3.1030635903099606
414,4.257228201928822,-2.9958188910871106
415,-2.9061961124371254,0.15549806848623596
416,-2.82886583414865,-0.9251755265271965
417,1.1622978976732947,-1.1530144158131903
418,2.753764651744695,-3.7986361402057343
419,2.3727905388682546,-3.261311995587708
420,-0.615632924531285,0.047715012591946535
421,0.5055528326013491,-2.394036363457281
422,1.6912640908225487,-0.21878033372799513
423,2.652613919482608,-2.7640653268777204
424,3.3027096874503092,-3.1399196881525473
425,3.1136915235996203,-2.834519427118077
426,2.9358614752690433,-3.313827933968074
427,5.8515871756820435,-2.5233155517217662
428,2.2070931226265844,-2.787491579446074
429,1.8185949922811486,-3.1018783769517233
430,3.332388625103111,-3.0084284904725167
431,3.699625427191756,-2.8495899837767835
432,0.4747717645438315,-3.23948508001512
433,1.079112842494764,-1.5086703406138195
434,0.5765540835982618,-1.9956663033987063
435,1.8703614045542656,-0.9123643785025484
436,-0.6704752872814441,1.1941674304545875
437,0.36080541550294365,0.8073765419611941
438,0.34304548567754267,-1.8093503866066476
439,2.0525769904656475,-2.1384990454373667
440,-0.2094207320480645,-1.6060947030733752
441,1.9349836088753576,-2.4092086125875056
442,2.9330954486869887,-3.5589234140279515
443,3.9942695179126457,-2.256153438779364
444,2.4756491630604853,-2.6019412805108146
445,1.1073281609315744,-0.9877663929645277
446,3.4641467048467742,-0.13050369425824274
447,3.794770768943079,-0.6588057793728832
448,3.959954498040714,-1.9284904444886297
449,1.5389666746844584,-1.231463233799811
450,0.5455568394957191,-1.2930945987676088
451,1.1657217023223887,-0.37072292867098255
452,2.05397626977207,-1.6630596257402894
453,1.1429490544173764,-2.321627371485507
454,1.3038971210631596,-2.0434904120718573
455,1.2134246183936668,-1.586141622565668
456,4.5658782963646125,-2.8356624619849895
457,0.7430088133091417,-1.1892539124145414
458,2.737217356198401,-1.952735839945176
459,3.963747287552013,-2.827073547338881
460,2.0763089216978865,-1.5273927983200974
461,1.570494522062668,-1.9298330487469944
462,2.3196637042891006,-0.43282961005620385
463,3.3490505485901676,-1.4066180309471648
464,2.826078133762311,-2.442995247577928
465,4.895777061020444,-1.0600475792505828
466,3.8111857216559004,-3.1582687489834997
467,4.341946526920762,-2.0703013565520374
468,-3.489123544541541,0.9866291260317335
469,-1.5043664899066975,1.1619049015531735
470,-0.49009381179819317,2.3382361821990196
471,3.0048180370937767,-1.7451415942489203
472,1.6387050495800928,-0.517772592402744
473,0.2554137601218552,-0.4452454086079164
474,2.9775631895543833,-2.3640773756176614
475,2.92512592905831,-1.8417152046085332
476,3.9501866769553238,-2.5448376586431336
477,2.9233403148569983,-1.3209060990782944
478,0.06530232468665181,-0.649011183768222
479,0.5337809143933617,-0.3448340032913327
480,-0.1754046614318315,0.5101517125229624
481,2.2501049255486465,-1.9360402052200774
482,0.34304548567754267,-1.8093503866066476
483,-0.6353466389542969,-0.1997822499911077
484,3.4226515156913924,-2.94890838587437
485,2.383292462206161,-3.17035343149782
486,4.289568478575167,-2.0259192346200297
487,4.514194678340621,-2.431445332731735
488,1.6079502568420598,-2.305270263342239
489,0.069047170903149,-1.7583886191695324
490,6.916408885754499,-2.33206534517502
491,6.6495085511078535,-1.2340241309401778
492,4.247679669732383,-2.2909466028989787
493,6.6456624114579945,-1.872488874460248
494,6.183405100621274,-3.1006199973107056
495,2.369457541132883,-2.4821774691091387
496,6.747423112380009,-1.7599300366400887
497,0.13074194360501465,-2.9003349866229735
498,3.925933160665265,-2.6204612385401473
499,3.743413341573545,-3.107650446313413
500,6.8312665764841265,-1.947637251307795
501,4.065752071075672,-2.463306742279275
502,5.275915107607962,-2.9404501061499952
503,4.213803364748939,-2.046355872524607
504,3.4600631299743494,-1.8310707505516712
505,9.246568902221753,-2.9139822744129744
506,3.169313860707635,-3.01255774130669
507,3.175112426561892,-3.353079776628742
508,3.399756970446634,-2.089835480904241
509,3.948301907944273,-1.4149285189844916
510,-0.021901587516508256,-0.5393375192557359
511,1.7141952167535108,-2.5370697460138887
512,1.4100841206563888,-2.8247718649199505
513,5.598042205541114,-3.0500975119850264
514,3.1782553644147153,-2.7314167110477454
515,2.635335624798051,-2.6293151546466964
516,4.884828394586065,-3.6210326993342785
517,5.058764403612717,-2.9889604306893456
518,4.094472008707562,-2.6301567191339172
519,2.8509479276045235,-2.171453160129425
520,1.649060275506051,-0.8196199234627988
521,6.183623893812666,-2.389689458159022
522,4.127383134409987,-2.1981699717530274
523,-0.8475033344887133,-0.869278642960658
524,2.190934581334608,-1.3844448751589098
525,0.7027583843566766,-2.371756226481981
526,1.3615490622996405,-2.522912961879061
527,1.5048141077894321,-2.071365686977394
528,4.5064444523068925,-2.6374222689852704
529,5.046005472938384,-2.1214677239265263
530,7.426185844849737,0.45292466316848945
531,-1.705209692017938,0.08336853274609288
532,2.4157156746668784,-2.4421535168835566
533,1.4049923417814714,-0.5846832728067245
534,1.4992734454957422,-0.44377061840679616
535,-3.489123544541541,0.9866291260317335
536,-3.489123544541541,0.9866291260317335
537,-0.6439887106202824,-0.9069380360579636
538,-2.939796846137542,-0.883250537405186
539,-3.421660070699231,2.177287741796243
540,-2.191247287026417,1.8373669156641743
541,-3.305525461709879,2.8926240490578934
542,-3.2328719707892835,1.2975963655627925
543,-6.320292461307498,4.1837795722583335
544,-4.443163944807299,5.692083733994232
545,-2.9254399841597154,2.678155775792836
546,-2.631209753312457,0.5754739910865697
547,-6.1511928710991395,2.8997973731293953
548,-7.393328474279684,3.837675100148283
549,-5.2302984237831724,2.6930872509726744
550,-2.3710261799621546,-0.08009147459576353
551,-1.6311669440533718,1.124529434426282
552,-0.48504886978733786,0.30125878638543685
553,-1.3189938135988684,1.6400910613591826
554,-0.8596823802766482,2.058865718553
555,-3.1009995261633327,1.3445819441467675
556,-4.564156172100612,2.9916200636725594
557,-7.339553764616791,4.869919260506304
558,-7.65719786711895,4.611270105849019
559,-1.1018489147942685,1.7198908372145263
560,-0.043393219396766734,1.5107925468019185
561,1.216469020009049,1.180809625479423
562,1.212849732843244,0.6046545670069207
563,-0.09337493093291245,1.1898221549951027
564,1.3213699364024631,-1.4021194031806603
565,2.538123913844609,-1.7544061266904278
566,2.796879191856861,-2.05571438363618
567,0.028096574696407008,-0.6698156866380326
568,2.6647741465089116,-2.228782621569657
569,0.3039980337566358,0.6735390997077981
570,1.2310151764504835,-0.6407401189329932
571,0.5043901319771638,-0.3823078888474673
572,-0.14136934588921565,0.3309411739970285
573,-0.1000388116270086,0.4345573945905219
574,-0.06836100836222232,-1.6627013529628534
575,-0.10028280062212486,-0.6110718273450744
576,-1.819620870470963,2.3312064897015956
577,-4.259526805839778,2.4958069630390036
578,-3.985096171578565,2.1482782840879677
579,-4.05157910850209,3.047998209641738
580,-4.484207724171342,2.262596255996804
581,-5.141451889081807,1.8802006508852498
582,-4.275394164134297,5.3346569239418145
583,-3.4030880235152186,4.91130958442706
584,-2.7862003050343445,5.050920119566519
585,-2.138353087400695,4.400332890344408
586,0.03392798147107349,0.9712670058980643
587,-0.7720178627872258,2.164289397954831
588,-2.931667516075473,3.9307106475558187
589,-0.6984121865952819,2.5629856650880933
590,-1.2354960183454626,2.5583879439085235
591,2.2987365598916836,0.06176833608386891
592,3.3625004887225045,-0.19142805724713777
593,1.9863154073978861,-0.16548254769053544
594,2.155501000392779,-0.546024333326785
595,1.4686539625378223,-0.17454458087440056
596,0.7491463313801727,0.04743487952904985
597,-1.1842686777915878,0.4020456760024662
598,1.4124498852302179,-0.9183121088143766
599,2.349926792783655,-1.0480971887344164
600,1.2836263267197174,-1.624258646515965
601,1.6912260110910151,-2.0901403055944954
602,-0.10028280062212486,-0.6110718273450744
603,-3.1009995261633327,1.3445819441467675
604,-4.564156172100612,2.9916200636725594
605,-7.339553764616791,4.869919260506304
606,-7.65719786711895,4.611270105849019
607,-7.330213132575278,3.9128618801220485
608,-6.192518800309127,3.6670132521867864
609,-5.501147396189077,4.6302560611736325
610,-4.980350200276532,3.331237220136704
611,-4.364428038720287,2.733846923548545
612,-5.73204931018063,3.7226652652133305
613,-5.145463550495976,3.042904835679532
614,-2.7254319804484535,2.758187885275483
615,-2.640103916274771,2.6268236419417157
616,-2.4684305081204108,2.9440484901777113
617,0.2996391280228208,1.328339588874043
618,-0.1601918408113684,1.817789148023566
619,1.6771484908461074,0.4547708002632592
620,0.05799980976900359,-0.11644729169619131
621,-0.42655520395643515,1.415008402521404
622,-0.2111510467217802,1.0863191820179103
623,-0.1988923797550513,0.6443359868961887
624,0.005453470001849279,-0.06797899687866678
625,0.5497222275372395,-1.0133996807537675
626,1.9980472710396615,-0.809330570099042
627,-0.5195208169342881,1.7790650260362046
628,-0.14136934588921565,0.3309411739970285
629,-0.31123400440893045,1.1185330238601212
630,0.6817203364147573,-0.6445134779704548
631,0.024540414477351422,-0.6794638576590198
632,0.2633441394567897,-2.1875505047311967
633,5.776243980140141,-2.3554890574232155
634,-0.01746413146241547,-1.2335655204896017
635,5.2506150799026985,-3.7580902689661424
636,6.024256901474283,-3.6818662931800588
637,-0.10028280062212486,-0.6110718273450744
638,-1.0202458004165447,-0.692681456102312
639,1.9141331903537577,-1.971207754485256
640,3.7087034618198977,-3.214869370275823
641,3.3394507012189645,-3.41230406285773
642,3.1817369811061673,-2.816198674251274
643,3.9942695179126457,-2.256153438779364
644,5.510850777996026,-2.067044634403674
645,1.3560248117141875,-2.648006301173138
646,5.977839849994213,-2.496684468921364
647,1.7543941917975343,-2.901618227557503
648,3.388905335287532,-2.176737866424645
649,2.7463241670729994,-3.322552619822303
650,3.2465616467206724,-3.1640770850848283
651,3.2697120263447457,-2.9464648846226367
652,11.12481003857206,-2.0950125493934992
653,2.538123913844609,-1.7544061266904278
654,1.5413860087814568,-0.9478402266890291
655,1.5311286841693434,-0.43071700295136234
656,0.2092688011471441,-0.35699441242700675
657,-0.6984121865952819,2.5629856650880933
658,-0.9193669040416794,2.7166873666413123
659,-2.792394290831642,3.2991214147389756
660,-0.5366253242273502,2.624540728556919
661,-0.6189760168558364,1.9826493293329412
662,0.6235341256602812,0.6928706876891241
663,0.5653512778534762,0.5821466495140883
664,0.9615274800002623,-0.41975262255932705
665,0.061847094132298386,-1.038659158300909
666,0.5307965445306798,-1.6545739832195958
667,2.11137842454358,-2.099113754669632
668,2.0525458689281595,-2.1591389281436193
669,-0.075123024040966,-1.354610115853548
670,-0.32940920640696203,-1.2747325555136988
671,1.4919954281755334,-1.5349813527386194
672,0.056175442661256056,0.6372309743109834
673,2.8508513225104863,-2.174107394922761
674,2.3643128478660347,-2.4993718819657915
675,1.685311113244263,-2.343800825374388
676,1.7593308670701857,-2.1488812125365655
677,-0.5613715029073768,-1.2497017209944183
678,0.1591184477647329,-1.7291168431257176
679,0.9474421865952134,-1.5287241849824538
680,-1.1842686777915878,0.4020456760024662
681,1.6146840792921051,-0.4522000860464748
682,0.7308498686695799,-2.446937108382859
683,-0.27793289576317276,-1.6622471861350288
684,-7.65719786711895,4.611270105849019
685,-6.542699468372191,3.3069168272161455
