station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,station_name_roman,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km
2400111,2400111,芦花公園,,,24001,13,157-0062,世田谷区南烏山３-１-１６,139.608247,35.670479,0000-00-00,0000-00-00,0,2400111,ashihanakouen,919,2230,4.85310119695321,768,2.7769314472252447,"{0: 0, 1: 151, 2: 3, 3: 665, 4: 100}","{0: 0.0, 1: 0.16430903155603918, 2: 0.003264417845484222, 3: 0.7236126224156693, 4: 0.1088139281828074}",120430.01800000011,54.00449237668167,66958.62099999991,54.74948569092388,1223,367.3653066764053,307.00386890911784,48141.25189947232,26766.34857268135,1.0502539003418845,0.0,431,172.28993164040335
2400112,2400112,千歳烏山,,,24001,13,157-0062,世田谷区南烏山６-１-１,139.60067,35.667921,0000-00-00,0000-00-00,0,2400112,chitosekarasuyama,766,1982,5.174934725848563,664,2.849869451697128,"{0: 0, 1: 102, 2: 3, 3: 569, 4: 92}","{0: 0.0, 1: 0.13315926892950392, 2: 0.0039164490861618795, 3: 0.7428198433420365, 4: 0.12010443864229765}",115723.55599999994,58.387263370332974,61309.75499999999,58.39024285714285,1050,315.81033245234187,273.75725946260445,47711.08967745063,25277.094137234497,1.0490181940358756,0.0010090817356205,435,179.3439877503508
2400113,2400113,仙川,,,24001,13,182-0002,調布市仙川町１-４３,139.584908,35.66225700000001,0000-00-00,0000-00-00,0,2400113,senkawa,621,1611,5.188405797101449,530,2.824476650563607,"{0: 0, 1: 91, 2: 1, 3: 456, 4: 72, 5: 1}","{0: 0.0, 1: 0.14653784219001612, 2: 0.001610305958132045, 3: 0.7342995169082126, 4: 0.11594202898550725, 5: 0.001610305958132045}",96225.972,59.730584729981366,50651.53500000008,60.15621733966755,842,275.07039850721804,234.7621758596225,42623.05388854171,22435.970881565736,1.0579154557988897,0.0,333,147.5015180401024
2400114,2400114,つつじヶ丘,,,24001,13,182-0006,東京都調布市西つつじヶ丘三丁目35-1,139.575103,35.657936,0000-00-00,0000-00-00,0,2400114,tsutsujikeoka,828,2163,5.22463768115942,698,2.778985507246377,"{0: 0, 1: 130, 2: 1, 3: 621, 4: 74, 5: 2}","{0: 0.0, 1: 0.1570048309178744, 2: 0.0012077294685990338, 3: 0.75, 4: 0.0893719806763285, 5: 0.0024154589371980675}",122149.4590000003,56.47224179380504,62958.38900000003,56.82165072202167,1108,331.9170286410265,279.80445168047885,48965.56217559057,25237.876092881517,1.0543815939711572,0.0009246417013407,422,169.16544213347
2400115,2400115,柴崎,,,24001,13,182-0007,調布市菊野台２-６７-１１,139.56658000000002,35.653997,0000-00-00,0000-00-00,0,2400115,shibasaki,819,2149,5.247863247863248,680,2.757020757020757,"{0: 0, 1: 139, 2: 0, 3: 603, 4: 75, 5: 2}","{0: 0.0, 1: 0.16971916971916973, 2: 0.0, 3: 0.7362637362637363, 4: 0.09157509157509157, 5: 0.002442002442002442}",115352.89299999956,53.67747463936695,58549.87699999999,53.61710347985347,1092,327.0988060189541,271.5838682452855,46070.56602091823,23384.120707273043,1.0488551187253965,0.0,397,158.55705249026224
2400116,2400116,国領,,,24001,13,182-0022,調布市国領町３-１８-１,139.55803600000002,35.650087,0000-00-00,0000-00-00,0,2400116,kuniryou,790,2046,5.179746835443038,659,2.775949367088608,"{0: 0, 1: 131, 2: 0, 3: 576, 4: 81, 5: 2}","{0: 0.0, 1: 0.16582278481012658, 2: 0.0, 3: 0.7291139240506329, 4: 0.10253164556962026, 5: 0.002531645569620253}",115486.95999999985,56.44523949169104,59106.67200000004,56.292068571428615,1050,315.4007599319817,263.1001275888303,46107.18347624598,23597.83451373468,1.046337305898595,0.0,420,167.6814166726991
2400117,2400117,布田,,,24001,13,182-0022,調布市国領町５-６７-１,139.551557,35.649904,0000-00-00,0000-00-00,0,2400117,fuda,782,2096,5.360613810741689,674,2.8516624040920715,"{0: 0, 1: 108, 2: 6, 3: 563, 4: 104, 5: 1}","{0: 0.0, 1: 0.13810741687979539, 2: 0.0076726342710997444, 3: 0.7199488491048593, 4: 0.1329923273657289, 5: 0.0012787723785166241}",120619.11299999988,57.54728673664116,61730.658,57.37049999999999,1076,320.8721766208555,276.55734915915167,49492.73315906252,25329.47646636525,1.04893932939139,0.0,422,173.15608508184278
2400118,2400118,調布,,,24001,13,182-0024,調布市布田４-３２-１,139.54398799999998,35.652181,0000-00-00,0000-00-00,0,2400118,choufu,685,1820,5.313868613138687,596,2.8525547445255475,"{0: 0, 1: 89, 2: 7, 3: 506, 4: 82, 5: 1}","{0: 0.0, 1: 0.12992700729927006, 2: 0.010218978102189781, 3: 0.7386861313868613, 4: 0.11970802919708029, 5: 0.00145985401459854}",107367.18699999985,58.99295989010979,55723.71099999998,59.40694136460552,938,275.636766486594,239.8241063153431,43203.42226487798,22422.63287105612,1.0467121240842314,0.0,376,151.29842948753188
2400119,2400119,西調布,,,24001,13,182-0035,調布市上石原１-２５-１７,139.529822,35.657169,0000-00-00,0000-00-00,0,2400119,nishichoufu,636,1651,5.1918238993710695,539,2.830188679245283,"{0: 0, 1: 97, 2: 0, 3: 456, 4: 80, 5: 3}","{0: 0.0, 1: 0.15251572327044025, 2: 0.0, 3: 0.7169811320754716, 4: 0.12578616352201258, 5: 0.0047169811320754715}",104181.08699999994,63.10180920654145,55109.15699999999,64.3798563084112,856,254.02639494863664,215.28337559326283,41611.235774277135,22011.290065044686,1.0493442389964522,0.0,354,141.39205001858073
2400120,2400120,飛田給,,,24001,13,182-0036,調布市飛田給１-４２-１１,139.523666,35.66012100000001,0000-00-00,0000-00-00,0,2400120,hidakyuu,573,1440,5.026178010471204,455,2.720767888307156,"{0: 0, 1: 118, 2: 1, 3: 378, 4: 75, 5: 1}","{0: 0.0, 1: 0.20593368237347295, 2: 0.0017452006980802793, 3: 0.6596858638743456, 4: 0.13089005235602094, 5: 0.0017452006980802793}",88051.28500000002,61.14672569444446,45859.47799999998,61.39153681392233,747,254.479539064838,202.07363049651187,39105.14907655618,20367.01365304376,1.037199283608619,0.0,290,128.79418207469988
2400121,2400121,武蔵野台,,,24001,13,183-0011,府中市白糸台４-１８-４,139.51128899999998,35.66415900000001,0000-00-00,0000-00-00,0,2400121,musashinodai,561,1383,4.93048128342246,434,2.6791443850267385,"{0: 0, 1: 127, 2: 2, 3: 358, 4: 73, 5: 0, 6: 1}","{0: 0.0, 1: 0.22638146167557932, 2: 0.0035650623885918, 3: 0.6381461675579323, 4: 0.13012477718360071, 5: 0.0, 6: 0.0017825311942959}",92675.95900000005,67.01081634128708,48723.08500000002,68.04900139664808,716,233.9125901387284,180.9591160788024,38641.84244791552,20315.4064383234,1.0461200120524785,0.0014461315979754,301,125.5039030869113
2400122,2400122,多磨霊園,,,24001,13,183-0015,府中市清水が丘３-２６-１１,139.502615,35.666197,0000-00-00,0000-00-00,0,2400122,tamareien,633,1678,5.3017377567140604,543,2.8751974723538702,"{0: 0, 1: 90, 2: 3, 3: 436, 4: 104}","{0: 0.0, 1: 0.14218009478672985, 2: 0.004739336492890996, 3: 0.688783570300158, 4: 0.16429699842022116}",109127.03400000004,65.033989272944,57254.92199999996,65.81025517241375,870,258.5566775549042,221.795064632406,44574.28648098117,23386.480894131408,1.0548068092335672,0.00238379022646,359,146.63798932418737
2400123,2400123,東府中,,,24001,13,183-0015,府中市清水が丘１-８-３,139.495257,35.668766,0000-00-00,0000-00-00,0,2400123,higashifuchuu,594,1644,5.535353535353536,534,2.994949494949496,"{0: 0, 1: 60, 2: 3, 3: 411, 4: 120}","{0: 0.0, 1: 0.10101010101010101, 2: 0.005050505050505051, 3: 0.6919191919191919, 4: 0.20202020202020202}",100171.72199999998,60.93170437956204,52883.92699999993,61.70819953325546,857,251.4136381163721,226.01832113492043,42398.21054613103,22383.401489815868,1.0560301286517055,0.0012165450121654,346,146.44632792637162
2400124,2400124,府中,,,24001,13,183-0023,府中市宮町１-１-１０,139.4799,35.67224500000001,0000-00-00,0000-00-00,0,2400124,fuchuu,524,1491,5.690839694656487,499,3.131679389312977,"{0: 0, 1: 25, 2: 1, 3: 379, 4: 118, 5: 1}","{0: 0.0, 1: 0.04770992366412214, 2: 0.0019083969465648854, 3: 0.7232824427480916, 4: 0.22519083969465647, 5: 0.0019083969465648854}",94728.62000000008,63.53361502347423,50363.57199999997,63.91316243654818,788,232.0021128995864,220.93330980323205,41941.29769477487,22298.57846788251,1.034667632133882,0.0,345,152.7494827296895
2400125,1130321,分倍河原,,,24001,13,183-0021,府中市片町２丁目,139.468798,35.668493,0000-00-00,0000-00-00,0,2400125,bubaigawara,596,1624,5.449664429530201,521,2.865771812080537,"{0: 0, 1: 75, 2: 3, 3: 446, 4: 71, 5: 1}","{0: 0.0, 1: 0.12583892617449666, 2: 0.0050335570469798654, 3: 0.7483221476510067, 4: 0.11912751677852348, 5: 0.0016778523489932886}",104130.03299999984,64.11947844827576,52589.34399999998,64.05523020706454,821,238.8793177557972,208.8190009241113,41735.75711565203,21078.03123480692,1.0752747225177846,0.0024630541871921,365,146.2935419142047
2400126,2400126,中河原,,,24001,13,183-0034,府中市住吉町２-１-１６,139.457602,35.659549,0000-00-00,0000-00-00,0,2400126,nakagawara,464,1268,5.465517241379311,416,2.9137931034482767,"{0: 0, 1: 48, 2: 0, 3: 361, 4: 54, 5: 1}","{0: 0.0, 1: 0.10344827586206896, 2: 0.0, 3: 0.7780172413793104, 4: 0.11637931034482758, 5: 0.0021551724137931034}",87727.6610000001,69.18585252365938,45251.40400000008,69.08611297709936,655,240.1025543782997,215.2643590977859,45395.76615459818,23415.90019311299,1.0797600479856435,0.002365930599369,285,147.47678447805043
2400127,2400127,聖蹟桜ヶ丘,,,24001,13,206-0011,東京都多摩市関戸一丁目10-10,139.446979,35.65081400000001,0000-00-00,0000-00-00,0,2400127,hijiriatosakuragaoka,485,1258,5.187628865979382,419,2.8721649484536083,"{0: 0, 1: 66, 2: 2, 3: 348, 4: 66, 5: 3}","{0: 0.0, 1: 0.1360824742268041, 2: 0.004123711340206186, 3: 0.7175257731958763, 4: 0.1360824742268041, 5: 0.006185567010309278}",79107.76800000011,62.88375834658196,42600.85400000002,63.96524624624628,666,253.93617448392257,219.379911564461,41419.224696663296,22304.94411238787,1.0644894399299938,0.0,278,145.55516805470202
2400128,2400128,百草園,,,24001,13,191-0033,日野市百草２０９,139.431285,35.657362,0000-00-00,0000-00-00,0,2400128,hyakukusasono,452,1136,5.026548672566372,363,2.7234513274336285,"{0: 0, 1: 89, 2: 0, 3: 314, 4: 45, 5: 4}","{0: 0.0, 1: 0.19690265486725664, 2: 0.0, 3: 0.6946902654867256, 4: 0.09955752212389381, 5: 0.008849557522123894}",71364.09499999996,62.82050616197178,36867.60100000002,62.700001700680296,588,226.2685097193857,181.71563944278105,35724.441201598805,18455.701626546328,1.0744665274352645,0.0,241,120.64316558046896
2400129,2400129,高幡不動,,,24001,13,191-0031,日野市高幡１３９,139.41295300000002,35.662361,0000-00-00,0000-00-00,0,2400129,takahatafudou,626,1670,5.335463258785944,540,2.902555910543131,"{0: 0, 1: 86, 2: 1, 3: 427, 4: 112}","{0: 0.0, 1: 0.13738019169329074, 2: 0.001597444089456869, 3: 0.6821086261980831, 4: 0.17891373801916932}",100406.96499999994,60.1239311377245,52310.39500000005,59.98898509174317,872,264.14575954500384,227.85736446374128,42367.53040500574,22072.79396066163,1.0500096890569568,0.0,360,151.90490964249418
2400130,2400130,南平,,,24001,13,191-0041,日野市南平６-９-３１,139.392008,35.654559000000006,0000-00-00,0000-00-00,0,2400130,minamitaira,573,1591,5.553228621291448,517,2.9738219895287967,"{0: 0, 1: 56, 2: 0, 3: 422, 4: 93, 5: 2}","{0: 0.0, 1: 0.09773123909249563, 2: 0.0, 3: 0.7364746945898778, 4: 0.16230366492146597, 5: 0.0034904013961605585}",102296.01000000002,64.29667504714018,52697.00899999996,64.65890674846621,815,260.0284568066201,234.61555352359963,46422.1180065874,23913.99987538317,1.071957495331889,0.0025141420490257,368,166.9990787169916
